"","Casa","Mes","Ano","energia.x","Energia","Energia_Ajustada","tipo","importe","mes","fecha","energia.y","energia_ajustada","treatment","report_intervention_month","intervention_group","sms_intervention_month","sms_intervention_month_text","information_group","wtp_paper","wtp_values","wtp_lw_md_h","mean_cost","fraction_wtp","fraction_lw_md_h","importe_dl","Lugar","energia","lag_variable","diff_variable","treatment_v2","mbm_paper","sms_dr","all_months_intervention"
"703","310","Diciembre",2015,NA,"TD[""00_3_0""] = ""410"";","TD[""00_3_0""] = ""410"";","Recibos de energia electrica",2996.71,12,2015-12-01,410,410,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",103,"casa",410,227,183,"Control","Other","Other","Other"
"704","310","Enero",2016,NA,"TD[""00_4_0""] = ""204"";","TD[""00_4_0""] = ""204"";","Recibos de energia electrica",1402.37,1,2016-01-01,204,204,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",48,"casa",204,410,-206,"Control","Other","Other","Other"
"705","310","Febrero",2016,NA,"TD[""00_5_0""] = ""249"";","TD[""00_5_0""] = ""249"";","Recibos de energia electrica",1662.05,2,2016-02-01,249,249,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",57,"casa",249,204,45,"Control","Only Paper Intervention","Other","Other"
"706","310","Marzo",2016,NA,"TD[""00_6_0""] = ""221"";","TD[""00_6_0""] = ""221"";","Recibos de energia electrica",1657.14,3,2016-03-01,221,221,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",57,"casa",221,249,-28,"Control","Only Paper Intervention","Other","Other"
"707","310","Abril",2016,NA,"TD[""00_7_0""] = ""221"";","TD[""00_7_0""] = ""221"";","Recibos de energia electrica",1655,4,2016-04-01,221,221,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",57,"casa",221,221,0,"Control","Only Paper Intervention","Other","Other"
"708","310","Mayo",2016,NA,"TD[""00_8_0""] = ""231"";","TD[""00_8_0""] = ""231"";","Recibos de energia electrica",1527.63,5,2016-05-01,231,231,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",52,"casa",231,221,10,"Control","Only Paper Intervention","Other","Other"
"709","310","Junio",2016,NA,"TD[""00_9_0""] = ""263"";","TD[""00_9_0""] = ""263"";","Recibos de energia electrica",1768.28,6,2016-06-01,263,263,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",60,"casa",263,231,32,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"710","310","Julio",2016,NA,"TD[""00_10_0""] = ""264"";","TD[""00_10_0""] = ""264"";","Recibos de energia electrica",1948.1,7,2016-07-01,264,264,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",67,"casa",264,263,1,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"711","310","Agosto",2016,NA,"TD[""00_11_0""] = ""309"";","TD[""00_11_0""] = ""309"";","Recibos de energia electrica",2233.35,8,2016-08-01,309,309,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",77,"casa",309,264,45,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"712","310","Septiembre",2016,NA,"257","257","Recibos de energia electrica",1729.42,9,2016-09-01,257,257,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",59,"casa",257,309,-52,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"713","310","Octubre",2016,NA,"282","282","Recibos de energia electrica",18884.45,10,2016-10-01,282,282,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",651,"casa",282,257,25,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"714","310","Noviembre",2016,NA,"349","349","Recibos de energia electrica",2721.26,11,2016-11-01,349,349,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",93,"casa",349,282,67,"Control","Other","Other","DR Intervetnion + SMS All"
"715","310","Diciembre",2016,NA,"431","431","Recibos de energia electrica",3350.01,12,2016-12-01,431,431,"Control",0,"Control Post-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",115,"casa",431,349,82,"Control","Other","Other","DR Intervetnion + SMS All"
"716","310","Enero",2017,NA,"312","312","Recibos de energia electrica",2235.44,1,2017-01-01,312,312,"Control",0,"Control Post-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",77,"casa",312,431,-119,"Control","Other","Other","Other"
"717","311","Enero",2015,NA,"141","141","Recibos de energia electrica",460.72,1,2015-01-01,141,141,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",15,"casa",141,NA,NA,"Control","Other","Other","Other"
"718","311","Febrero",2015,NA,"147","147","Recibos de energia electrica",484.58,2,2015-02-01,147,147,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",16,"casa",147,141,6,"Control","Other","Other","Other"
"719","311","Marzo",2015,NA,"186","186","Recibos de energia electrica",1318.89,3,2015-03-01,186,186,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",45,"casa",186,147,39,"Control","Other","Other","Other"
"720","311","Abril",2015,NA,"170","170","Recibos de energia electrica",1150.18,4,2015-04-01,170,170,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",39,"casa",170,186,-16,"Control","Other","Other","Other"
"721","311","Mayo",2015,NA,"184","184","Recibos de energia electrica",1196.82,5,2015-05-01,184,184,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",41,"casa",184,170,14,"Control","Other","Other","Other"
"722","311","Junio",2015,NA,"179","179","Recibos de energia electrica",1167.84,6,2015-06-01,179,179,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",40,"casa",179,184,-5,"Control","Other","Other","Other"
"723","311","Julio",2015,NA,"159","159","Recibos de energia electrica",1038.16,7,2015-07-01,159,159,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",35,"casa",159,179,-20,"Control","Other","Other","Other"
"724","7","Enero",2015,NA,"126","126","Recibos de energia electrica",801.16,1,2015-01-01,126,126,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",27,"pulperia",126,NA,NA,"Control","Other","Other","Other"
"725","7","Febrero",2015,NA,"120","120","Recibos de energia electrica",761.33,2,2015-02-01,120,120,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",26,"pulperia",120,126,-6,"Control","Other","Other","Other"
"726","7","Marzo",2015,NA,"122","122","Recibos de energia electrica",776.72,3,2015-03-01,122,122,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",26,"pulperia",122,120,2,"Control","Other","Other","Other"
"727","7","Abril",2015,NA,"115","115","Recibos de energia electrica",708.99,4,2015-04-01,115,115,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",24,"pulperia",115,122,-7,"Control","Other","Other","Other"
"728","7","Mayo",2015,NA,"119","119","Recibos de energia electrica",693.25,5,2015-05-01,119,119,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",23,"pulperia",119,115,4,"Control","Other","Other","Other"
"729","7","Junio",2015,NA,"122","122","Recibos de energia electrica",712.79,6,2015-06-01,122,122,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",24,"pulperia",122,119,3,"Control","Other","Other","Other"
"730","7","Julio",2015,NA,"129","129","Recibos de energia electrica",754.98,7,2015-07-01,129,129,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",26,"pulperia",129,122,7,"Control","Other","Other","Other"
"731","7","Agosto",2015,NA,"131","131","Recibos de energia electrica",769.4,8,2015-08-01,131,131,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",26,"pulperia",131,129,2,"Control","Other","Other","Other"
"732","7","Septiembre",2015,NA,"TD[""00_0_0""] = ""119"";","TD[""00_0_0""] = ""119"";","Recibos de energia electrica",704.7,9,2015-09-01,119,119,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",24,"pulperia",119,131,-12,"Control","Other","Other","Other"
"733","7","Octubre",2015,NA,"TD[""00_1_0""] = ""91"";","TD[""00_1_0""] = ""91"";","Recibos de energia electrica",548.63,10,2015-10-01,91,91,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",18,"pulperia",91,119,-28,"Control","Other","Other","Other"
"734","7","Noviembre",2015,NA,"TD[""00_2_0""] = ""46"";","TD[""00_2_0""] = ""46"";","Recibos de energia electrica",294.39,11,2015-11-01,46,46,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",10,"pulperia",46,91,-45,"Control","Other","Other","Other"
"735","7","Diciembre",2015,NA,"TD[""00_3_0""] = ""95"";","TD[""00_3_0""] = ""95"";","Recibos de energia electrica",576.08,12,2015-12-01,95,95,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",19,"pulperia",95,46,49,"Control","Other","Other","Other"
"736","7","Enero",2016,NA,"TD[""00_4_0""] = ""128"";","TD[""00_4_0""] = ""128"";","Recibos de energia electrica",767.99,1,2016-01-01,128,128,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",26,"pulperia",128,95,33,"Control","Other","Other","Other"
"737","7","Febrero",2016,NA,"TD[""00_5_0""] = ""127"";","TD[""00_5_0""] = ""127"";","Recibos de energia electrica",751.87,2,2016-02-01,127,127,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",25,"pulperia",127,128,-1,"Control","Only Paper Intervention","Other","Other"
"738","7","Marzo",2016,NA,"TD[""00_6_0""] = ""128"";","TD[""00_6_0""] = ""128"";","Recibos de energia electrica",743.45,3,2016-03-01,128,128,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",25,"pulperia",128,127,1,"Control","Only Paper Intervention","Other","Other"
"739","7","Abril",2016,NA,"TD[""00_7_0""] = ""120"";","TD[""00_7_0""] = ""120"";","Recibos de energia electrica",701.82,4,2016-04-01,120,120,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",24,"pulperia",120,128,-8,"Control","Only Paper Intervention","Other","Other"
"740","7","Mayo",2016,NA,"TD[""00_8_0""] = ""126"";","TD[""00_8_0""] = ""126"";","Recibos de energia electrica",734.78,5,2016-05-01,126,126,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",25,"pulperia",126,120,6,"Control","Only Paper Intervention","Other","Other"
"741","7","Junio",2016,NA,"TD[""00_9_0""] = ""135"";","TD[""00_9_0""] = ""135"";","Recibos de energia electrica",783.98,6,2016-06-01,135,135,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",27,"pulperia",135,126,9,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"742","7","Julio",2016,NA,"TD[""00_10_0""] = ""129"";","TD[""00_10_0""] = ""129"";","Recibos de energia electrica",753.69,7,2016-07-01,129,129,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",25,"pulperia",129,135,-6,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"743","7","Agosto",2016,NA,"TD[""00_11_0""] = ""145"";","TD[""00_11_0""] = ""145"";","Recibos de energia electrica",842.51,8,2016-08-01,145,145,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",29,"pulperia",145,129,16,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"744","7","Septiembre",2016,NA,"128","128","Recibos de energia electrica",746.73,9,2016-09-01,128,128,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",25,"pulperia",128,145,-17,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"745","7","Octubre",2016,NA,"136","136","Recibos de energia electrica",794.56,10,2016-10-01,136,136,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",27,"pulperia",136,128,8,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"746","7","Noviembre",2016,NA,"138","138","Recibos de energia electrica",809.04,11,2016-11-01,138,138,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",27,"pulperia",138,136,2,"Control","Other","Other","DR Intervetnion + SMS All"
"747","7","Diciembre",2016,NA,"146","146","Recibos de energia electrica",857.65,12,2016-12-01,146,146,"Control",0,"Control Post-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",29,"pulperia",146,138,8,"Control","Other","Other","DR Intervetnion + SMS All"
"748","7","Enero",2017,NA,"130","130","Recibos de energia electrica",770.6,1,2017-01-01,130,130,"Control",0,"Control Post-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",26,"pulperia",130,146,-16,"Control","Other","Other","Other"
"749","77","Enero",2015,NA,"160","160","Recibos de energia electrica",1673.49,1,2015-01-01,160,160,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",57,"pulperia",160,NA,NA,"Control","Other","Other","Other"
"750","77","Febrero",2015,NA,"155","155","Recibos de energia electrica",1635.61,2,2015-02-01,155,155,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",56,"pulperia",155,160,-5,"Control","Other","Other","Other"
"751","77","Marzo",2015,NA,"164","164","Recibos de energia electrica",1730,3,2015-03-01,164,164,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",59,"pulperia",164,155,9,"Control","Other","Other","Other"
"752","77","Abril",2015,NA,"165","165","Recibos de energia electrica",1672.58,4,2015-04-01,165,165,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",57,"pulperia",165,164,1,"Control","Other","Other","Other"
"753","77","Mayo",2015,NA,"160","160","Recibos de energia electrica",1752.67,5,2015-05-01,160,160,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",60,"pulperia",160,165,-5,"Control","Other","Other","Other"
"754","77","Junio",2015,NA,"157","157","Recibos de energia electrica",1531.33,6,2015-06-01,157,157,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",52,"pulperia",157,160,-3,"Control","Other","Other","Other"
"755","77","Julio",2015,NA,"159","159","Recibos de energia electrica",1553.9,7,2015-07-01,159,159,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",53,"pulperia",159,157,2,"Control","Other","Other","Other"
"756","77","Agosto",2015,NA,"165","165","Recibos de energia electrica",1612.94,8,2015-08-01,165,165,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",55,"pulperia",165,159,6,"Control","Other","Other","Other"
"757","77","Septiembre",2015,NA,"TD[""00_0_0""] = ""164"";","TD[""00_0_0""] = ""164"";","Recibos de energia electrica",1607.87,9,2015-09-01,164,164,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",55,"pulperia",164,165,-1,"Control","Other","Other","Other"
"758","77","Octubre",2015,NA,"TD[""00_1_0""] = ""184"";","TD[""00_1_0""] = ""184"";","Recibos de energia electrica",2017.19,10,2015-10-01,184,184,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",69,"pulperia",184,164,20,"Control","Other","Other","Other"
"759","77","Noviembre",2015,NA,"TD[""00_2_0""] = ""168"";","TD[""00_2_0""] = ""168"";","Recibos de energia electrica",1771.72,11,2015-11-01,168,168,"Control",1,"Control Pre-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",61,"pulperia",168,184,-16,"Control","Other","Other","Other"
"760","77","Diciembre",2015,NA,"TD[""00_3_0""] = ""171"";","TD[""00_3_0""] = ""171"";","Recibos de energia electrica",1685.35,12,2015-12-01,171,171,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",58,"pulperia",171,168,3,"Control","Other","Other","Other"
"761","77","Enero",2016,NA,"TD[""00_4_0""] = ""173"";","TD[""00_4_0""] = ""173"";","Recibos de energia electrica",1708.8,1,2016-01-01,173,173,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",58,"pulperia",173,171,2,"Control","Other","Other","Other"
"762","77","Febrero",2016,NA,"TD[""00_5_0""] = ""145"";","TD[""00_5_0""] = ""145"";","Recibos de energia electrica",855.11,2,2016-02-01,145,145,"Control",0,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",29,"pulperia",145,173,-28,"Control","Only Paper Intervention","Other","Other"
"763","77","Marzo",2016,NA,"TD[""00_6_0""] = ""179"";","TD[""00_6_0""] = ""179"";","Recibos de energia electrica",1705.68,3,2016-03-01,179,179,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",58,"pulperia",179,145,34,"Control","Only Paper Intervention","Other","Other"
"764","77","Abril",2016,NA,"TD[""00_7_0""] = ""190"";","TD[""00_7_0""] = ""190"";","Recibos de energia electrica",2301.89,4,2016-04-01,190,190,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",79,"pulperia",190,179,11,"Control","Only Paper Intervention","Other","Other"
"765","77","Mayo",2016,NA,"TD[""00_8_0""] = ""182"";","TD[""00_8_0""] = ""182"";","Recibos de energia electrica",2375.2,5,2016-05-01,182,182,"Control",1,"Control Pre-Intervention",0,"No SMS","Control",NA,NA,"Control",NA,NA,"Control",81,"pulperia",182,190,-8,"Control","Only Paper Intervention","Other","Other"
"766","77","Junio",2016,NA,"TD[""00_9_0""] = ""161"";","TD[""00_9_0""] = ""161"";","Recibos de energia electrica",1739.86,6,2016-06-01,161,161,"Control",1,"Control Post-Intervention",1,"Actively Receiving SMS","Control",NA,NA,"Control",NA,NA,"Control",59,"pulperia",161,182,-21,"Control","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
