,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PCHN,PEN1 y 2,PEN3,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,TCPI-L9150,TPC
9,-6.8,0.1,0,39.291,17/10/2012,480.211,34.04,0,0,09,19.532,0,0,1.365,0,19.169,0,14.807,18.333,17.09,16.736,16.858,17.578,8.899,30.366,20.464,29.28,0,0,37.147,0,0,0,0,0,5.2,0,20.9,5.84,47.344,42.807,0.696,50.025
10,-15,0.1,0,39.174,17/10/2012,506.407,34.188,0,0,10,17.823,0,0,0,0,20.946,0,24.555,18.278,17.042,16.59,17.005,17.48,8.972,30.572,20.513,26.274,0,0,37.287,0,0,0,0,0,5.2,0,20.8,5.76,47.399,47.427,-4.102,49.566
11,-20.801,3.4,1.5,43.542,17/10/2012,519.17,33.966,0,1.3,11,33.815,0,0,0,13.262,14.356,0,24.542,17.969,17.164,16.456,16.7,17.188,8.775,29.806,20.142,25.857,0,0,37.027,0,0,0,0,0,5.2,0,20.5,6.4,48.262,47.344,-12.909,48.617
12,-22.901,0,0,40.101,17/10/2012,517.648,34.04,0,2.6,12,24.781,0,0,0,7.424,6.987,0,15.518,18.249,16.98,16.834,16.932,17.383,8.958,30.543,19.224,26.079,0,0,37.348,10.055,0,0,0,0,5.2,0,20.5,6,47.511,47.288,-7.416,48.502
13,-33.001,2.6,1.5,43.589,17/10/2012,500.16,33.744,0,2.7,13,57.375,0,0,0,10.186,10.582,0,17.637,18.319,18.58,16.272,16.7,17.285,8.885,30.366,19.111,26.079,0,0,37.487,0,0,0,0,0,5.2,0,20.4,6,47.566,47.427,-17.817,48.502
14,-28.701,4.8,3.1,43.395,17/10/2012,514.678,34.188,0,2.2,14,53.835,0,0,0,15.45,13.618,0,17.979,18.333,18.604,16.443,17.359,17.48,8.958,30.131,19.159,25.578,0,0,36.547,0,0,0,0,0,5.2,0,20.4,5.76,47.566,47.455,-21.607,48.502
15,-35.201,0.6,0,43.34,17/10/2012,509.396,34.114,0,4,15,62.868,0,0,2.363,11.553,10.5,0,24.637,18.291,18.531,16.272,17.615,16.895,8.892,29.806,20.481,25.606,0,0,37.057,0,0,0,0,0,5.2,0,20.5,6.07,47.566,47.065,-21.607,48.502
16,-27.001,0,2.1,39.698,17/10/2012,490.128,33.818,0,3.9,16,50.05,0,0,1.47,0,10.145,0,15.313,18.291,18.641,16.407,18.14,16.113,8.958,30.101,21.125,26.191,0,0,36.878,0,0,0,0,5.2,5.2,0,20.5,6,47.928,47.26,-15.308,48.502
17,-26.601,1.3,1.4,40.147,17/10/2012,489.701,49.506,0,3.8,17,23.194,0,0,3.517,0,7.369,0,0,18.053,18.177,16.016,18.177,15.723,8.767,29.335,19.868,28.195,0,0,36.648,0,0,0,0,5.2,5.2,0,20.4,5.84,38.242,47.26,-11.115,37.039
18,-7.6,0.1,0,40.213,17/10/2012,571.86,49.062,0,3.8,18,-2.197,0,0,0,16.584,10.186,19.524,19.223,18.432,18.616,16.297,18.213,16.016,8.943,30.042,21.754,28.223,0,0,37.417,10.38,0,0,0,5.2,5.2,0,20.4,6.13,47.232,47.26,2.985,50.601
19,-31.101,0.1,0,40.19,17/10/2012,562.883,50.986,0,3.8,19,44.679,0,0,0,8.901,10.883,17.323,16.311,18.348,18.751,16.834,18.152,17.383,9.529,29.895,21.754,28.167,0,0,36.597,20.04,0,0,0,5.2,5.2,0,20.4,6,47.622,47.26,-12.818,48.027
20,-27.901,0.1,0,40.213,17/10/2012,534.002,49.876,0,3.9,20,46.266,0,0,0,7.752,8.819,14.684,15.532,18.418,18.677,17.603,18.25,17.48,10.496,30.042,22.366,28.223,0,0,37.688,10.037,0,0,0,5.2,5.2,0,20.5,6.1,47.65,47.65,-11.518,38.393
21,-30.001,0,0,40.221,17/10/2012,476.312,49.284,0,3.7,21,41.505,0,0,0.262,0,0,0,17.336,16.947,17.249,17.896,17.212,17.48,10.196,29.777,21.737,27.972,0,0,37.717,0,0,0,0,5.2,5.2,0,21.7,6,37.769,27.471,-15.107,44.383
22,-7.3,0,0,43.839,17/10/2012,418.29,49.506,0,0,22,9.888,0,0,0,0,0,0,0,17.003,18.885,18.25,18.262,0,10.386,30.101,21.721,28.195,0,0,37.747,0,0,0,0,5.2,5.2,0,21,6.1,25.634,25.328,4.596,43.117
23,-7.4,0,0,39.939,17/10/2012,385.314,49.95,0,0,23,-3.662,0,0,0,0,0,0,0,18.207,0,10.913,2.686,0,10.225,29.482,22.446,27.805,0,0,37.778,0,0,0,0,5.2,5.2,0,21,5.9,25.662,25.745,5.383,41.497
0,-2.5,0,0,40.239,18/10/2012,361.925,50.098,0,0,00,-14.405,0,0,0,0,0,0,0,0,0,0,2.637,0,10.386,29.983,22.898,28.223,0,0,37.338,0,0,0,0,5.2,5.2,0,21,5.9,25.634,25.634,8.496,43.146
1,-1.9,0.1,0,13.172,18/10/2012,345.377,46.708,0,0,01,-22.584,0,0,0,0,0,0,0,0,0,0,2.661,0,10.423,30.248,23.075,28.167,0,0,38.028,0,0,0,0,5.2,5.2,0,21,6,25.634,25.384,7.489,47.382
2,-6,0.4,0,37.349,18/10/2012,337.275,33.966,0,0,02,0,0,0,0,0,0,0,0,0,0,0,2.661,0,10.489,30.189,22.72,28.362,0,0,37.818,0,0,0,0,5.2,5.2,0,21,6.1,25.829,25.578,4.688,43.101
3,-1.4,2.3,3.1,40.323,18/10/2012,331.827,21.09,0,0,03,-6.348,0,0,1.26,0,0,0,0,0,0,0,2.71,0,10.452,30.278,23.01,27.221,0,0,37.638,0,0,0,0,5.2,5.2,0,21,6.2,25.328,25.829,7.288,43.228
4,-3.2,0.2,0,29.08,18/10/2012,340.883,40.761,0,0,04,-15.381,0,0,1.312,0,0,0,0,0,0,0,2.673,0,10.452,30.16,23.059,26.497,0,0,37.107,0,0,0,0,5.2,5.2,0,21.5,6.15,25.328,25.384,6.684,38.923
5,-6,1.1,0.6,43.809,18/10/2012,369.665,50.098,0,0,05,0,0,0,1.155,0,0,0,0,0,0,0,2.722,0,10.423,30.248,23.059,28.306,0,0,37.287,0,0,0,0,5.2,5.2,0,21,6.15,25.745,25.578,4.395,50.38
6,-6.6,0.1,0,43.626,18/10/2012,375.898,50.024,0,0,06,6.592,0,0,0.367,0,0,0,0,18.333,0,0,2.722,0,10.54,30.278,23.059,28.473,0,0,37.067,0,0,0,0,5.2,5.2,0,20.8,6.3,25.523,25.662,5.383,47.999
7,-2.2,0.1,0,43.673,18/10/2012,384.994,50.394,0,0,07,-4.395,0,0,0,0,7.397,0,0,18.432,0,0,2.722,0,10.481,30.572,20.658,28.195,0,0,37.197,0,0,0,0,5.2,5.2,0,20.8,6.3,25.523,25.523,7.984,48.016
8,11.8,0.1,0,43.661,18/10/2012,444.226,49.284,0,0,08,-33.326,0,0,0,0,7.793,0,15.012,18.222,19.483,15.674,2.637,0,10.511,30.513,20.545,28.111,0,0,37.197,0,0,0,0,5.2,5.2,0,20.4,6.3,25.467,25.244,11.884,48.03
9,-1.3,2.1,1.1,43.593,18/10/2012,491.694,49.876,0,0,09,8.667,0,0,1.837,0,7.971,20.837,19.907,18.319,18.799,15.491,17.066,16.113,10.503,30.69,20.642,28.362,0,0,36.857,0,0,0,0,5.2,5.2,0,20.7,6.15,25.551,25.272,-6.702,44.223
10,-9.7,0.1,0.5,43.71,18/10/2012,517.082,49.358,0,2.5,10,14.283,0,0,0.314,0,7.944,20.208,19.374,18.39,18.458,16.334,16.675,15.82,10.313,30.248,20.464,28.612,0,0,37.348,0,0,0,0,5.2,5.2,0,20.6,5.92,47.232,25.244,-7.617,47.982
11,-12.7,0.1,0,43.769,18/10/2012,529.589,49.58,0,2.5,11,23.804,0,0,0,0,12.414,14.643,13.877,18.152,18.409,14.893,16.48,17.285,10.1,29.954,20.078,27.471,0,0,37.078,0,0,0,0,5.2,5.2,0,20.7,5.74,47.622,47.316,-14.118,48.014
12,-21.201,5.3,2.3,35.984,18/10/2012,512.226,49.95,0,2.6,12,61.037,0,0,5.671,0,11.457,0,15.791,18.474,18.519,16.688,15.332,17.285,10.364,31.162,20.481,27.36,0,0,37.617,15.074,0,0,0,5.2,5.2,0,20.4,5.59,35.487,47.845,-26.917,48.014
13,-23.601,7.6,3.8,32.941,18/10/2012,504.668,43.66,0,2.5,13,51.515,0,0,2.678,0,9.229,0,15.026,18.46,18.738,16.773,15.467,17.383,10.393,30.838,20.69,27.582,0,0,36.987,15.056,0,0,0,5.2,5.2,0,20,5.51,35.459,41.36,-29.206,44.846
14,-21.101,1.6,1.3,40.035,18/10/2012,507.286,49.95,0,3.7,14,49.074,0,0,7.246,0,8.053,0,24.665,18.376,18.702,16.565,15.32,17.578,10.298,30.484,20.271,27.332,0,0,37.107,10.002,0,0,0,5.2,5.2,0,20.5,5.62,40.163,25.773,-25.617,48.602
15,-11.1,0.1,0.8,43.415,18/10/2012,491.537,49.58,0,3.7,15,35.157,0,0,4.935,0,8.313,0,23.954,18.194,18.616,16.456,15.235,17.383,10.342,30.396,21.609,27.165,0,0,37.088,0,0,0,0,5.2,5.2,0,20.4,5.83,40.469,25.523,-15.711,49.98
16,4.5,2.9,1.2,36.534,18/10/2012,501.771,49.95,0,4,16,-14.161,0,0,7.772,0,8.86,0,24.501,18.249,18.482,16.419,15.198,17.48,10.247,30.16,21.528,27.304,0,0,36.237,0,0,0,0,5.2,5.2,0,20.3,5.84,35.487,25.467,-.311,47.284
17,-17.101,0.9,2.3,43.525,18/10/2012,478.696,49.876,0,4,17,23.194,0,0,3.937,0,6.59,0,0,18.306,18.604,16.529,16.7,17.188,10.284,30.455,21.592,27.471,0,0,37.247,0,0,0,0,5.2,5.2,0,20,5.92,40.636,25.161,-10.016,47.152
18,-5,0.6,2.4,43.611,18/10/2012,555.677,50.246,0,3.9,18,11.353,0,0,2.835,18.116,18.321,15.354,19.292,18.333,18.812,16.639,16.895,17.48,10.423,30.69,21.883,29.475,0,0,38.237,0,0,0,0,5.2,5.2,0,20,6,47.177,38.799,3.388,49.5
19,-24.301,1.3,0,43.47,18/10/2012,547.77,50.542,0,3.8,19,47.609,0,0,0.577,15.778,12.524,15.354,15.668,18.46,18.653,16.883,16.797,17.48,10.313,30.396,21.737,29.503,0,0,36.467,0,0,0,0,5.2,5.2,0,20,6.07,47.177,47.288,-14.814,49.627
20,-28.901,0.1,0,43.615,18/10/2012,541.135,50.394,0,3.9,20,30.274,0,0,0,0,7.492,15.436,15.696,18.306,18.616,16.7,16.724,17.285,10.313,30.602,21.625,29.28,0,0,37.487,0,0,0,0,5.2,5.2,0,20.5,6.1,47.149,43.865,-11.408,49.515
21,-21.801,0.1,0.1,43.552,18/10/2012,453.603,50.246,0,3.9,21,55.666,0,0,0.525,0,6.535,0,0,17.003,17.273,16.883,15.54,17.578,10.518,30.602,21.657,29.392,0,0,38.007,0,0,0,0,5.2,5.2,0,20,6.1,45.813,25.69,-14.118,45.936
22,0.5,0.1,0,43.404,18/10/2012,412.516,43.512,0,0,22,0,0,0,0,0,0,0,0,18.614,18.775,18.665,4.492,17.578,10.767,31.044,22.173,29.753,0,0,37.187,0,0,0,0,5.2,5.2,0,20.2,6.15,25.328,25.69,9.998,39.182
23,-9.4,0.1,0,39.921,18/10/2012,373.918,17.982,0,0,23,8.667,0,0,0.735,0,0,0,0,17.788,16.602,17.664,2.747,0,10.65,30.955,23.333,30.06,0,0,37.407,0,0,0,0,5.2,5.2,0,20,6.2,25.356,25.718,3.589,43.156
0,-2.7,0.1,0,39.882,19/10/2012,353.934,26.64,0,0,00,-13.55,0,0,0,0,0,0,0,0,0,16.224,2.625,0,10.459,30.219,22.688,29.503,0,0,37.417,0,0,0,0,5.2,5.2,0,20,6,25.272,25.69,8.991,43.556
1,-6.3,0.1,0,29.34,19/10/2012,343.546,34.336,0,0,01,-11.719,0,0,0,0,0,0,0,0,0,0,2.71,0,10.489,29.276,22.817,28.195,0,0,37.837,0,0,0,0,5.2,5.2,0,20,6.2,24.994,25.578,5.896,49.151
2,-4.9,0.1,0,29.43,19/10/2012,335.768,43.586,0,0,02,-7.08,0,0,0,0,0,0,0,0,0,0,2.722,0,10.496,29.041,23.027,28.557,0,0,35.467,0,0,0,0,5.2,5.2,0,20,6.2,25.773,25.217,6.482,40.254
3,-.1,0.1,0,18.453,19/10/2012,330.796,43.216,0,0,03,-22.095,0,0,0,0,0,0,0,0,0,0,2.722,0,10.635,29.63,22.43,28.223,0,0,34.007,0,0,0,0,0,5.2,0,20,6.2,25.773,25.634,10.492,46.87
4,-4.3,0.7,0,18.484,19/10/2012,338.437,50.32,0,0,04,-13.062,0,0,2.94,0,0,0,0,0,0,0,2.686,0,10.686,29.453,21.673,28.306,0,0,33.868,0,0,0,0,0,5.2,0,20,6.22,25.356,25.217,3.992,43.958
5,-3.2,3.1,0,36.833,19/10/2012,360.973,49.284,0,0,05,-3.906,0,0,4.201,0,0,0,0,0,0,0,2.649,0,10.569,30.69,21.641,29.781,0,0,33.617,0,0,0,0,5.2,5.2,0,20,6.23,25.356,25.217,5.786,50.085
6,-6.2,1.8,0,30.737,19/10/2012,367.736,43.216,0,0,06,0,0,0,0,0,8.067,0,0,0,0,18.799,2.722,0,10.642,30.72,21.721,29.976,0,0,33.898,0,0,0,0,5.2,5.2,0,20,6.2,25.356,25.606,5.988,47.664
7,-9.3,0,0,36.976,19/10/2012,383.528,44.4,0,0,07,3.906,0,0,0,0,7.875,0,0,17.423,0,16.334,2.673,0,10.569,30.779,21.528,30.032,0,0,33.457,0,0,0,0,5.2,5.2,0,20,6.2,25.356,25.05,3.992,43.074
8,-13.4,0,0,36.519,19/10/2012,427.098,52.54,0,0,08,18.921,0,0,0,0,12.702,0,0,18.529,18.738,18.274,2.686,10.449,10.613,30.749,20.787,29.559,0,0,33.828,0,0,0,0,5.2,5.2,0,20,6.15,25.578,25.912,-2.71,45.896
9,-6.1,0,0,36.402,19/10/2012,482.425,50.986,0,3.9,09,5.371,0,0,0,0,6.74,21.329,20.358,18.306,18.604,18.287,17.249,17.48,10.511,29.041,20.416,28.278,0,0,33.237,0,0,0,0,5.2,5.2,0,19.8,5.84,35.403,25.328,3.388,37.189
10,-6.6,0,0,38.265,19/10/2012,493.436,49.802,0,3.9,10,11.231,0,0,0,0,12.77,18.704,17.76,18.264,18.543,18.189,16.822,17.48,10.496,30.337,20.319,29.559,0,0,33.508,0,0,0,0,5.2,5.2,0,20,5.76,47.427,25.356,2.783,37.189
11,-24.701,0,0,40.384,19/10/2012,513.325,50.764,0,3.8,11,42.604,0,0,1.785,0,17.87,20.973,20.385,18.319,18.604,16.797,16.846,17.578,10.489,30.72,20.448,28.863,0,0,33.058,0,0,0,0,5.2,5.2,0,20,5.67,40.079,25.745,-14.209,47.442
12,-29.601,0,0,44.225,19/10/2012,507.304,51.356,0,3.8,12,46.754,0,0,4.62,0,12.537,18.54,17.665,18.291,18.421,16.81,16.688,17.383,10.437,31.486,20.448,29.197,0,0,32.987,0,0,0,0,5.2,5.2,0,20,5.5,35.181,25.411,-15.107,47.967
13,-27.601,0,0,44.319,19/10/2012,505.129,51.578,0,3.8,13,40.407,0,0,5.723,0,22.286,0,19.524,18.403,18.323,16.688,16.541,17.285,10.481,30.572,19.159,28.835,0,0,33.017,0,0,0,0,5.2,5.2,0,20.6,5.52,35.069,25.328,-16.517,47.967
14,-14.4,0,0,44.315,19/10/2012,510.588,50.024,0,3.9,14,18.067,0,0,10.661,12.442,13.672,0,18.663,18.095,18.506,16.59,15.113,17.48,10.122,30.101,18.676,28.891,0,0,33.558,0,0,0,0,5.2,5.2,0,20.6,5.67,35.069,25.439,-8.112,48.156
15,-18.401,6.8,3.5,29.937,19/10/2012,498.95,49.95,0,3.8,15,33.937,0,0,9.032,11.348,10.131,0,19.784,18.39,18.482,16.626,15.296,17.383,10.437,30.896,19.079,28.807,0,0,33.558,0,0,0,0,5.2,5.2,0,20,5.91,35.181,25.801,-15.802,48.156
16,-26.601,3.9,1.8,29.934,19/10/2012,480.591,50.246,0,3.8,16,47.609,0,0,4.778,13.098,11.649,0,14.985,18.474,18.47,16.7,15.308,17.383,10.401,29.482,19.159,30.06,0,0,33.138,0,0,0,0,5.2,5.2,0,19.4,5.76,30.004,25.411,-19.703,48.156
17,-18.401,4.2,0.1,44.42,19/10/2012,472.451,49.358,0,3.9,17,40.162,0,0,4.462,0,7.492,0,24.35,18.236,18.604,16.651,15.284,17.48,10.232,30.366,18.982,30.755,0,0,33.667,0,0,0,0,5.2,5.2,0,21,5.91,25.3,25.495,-9.412,48.156
18,-14.1,0,0,44.436,19/10/2012,548.532,50.616,0,3.8,18,8.545,0,0,0,10.049,9.53,24.173,23.598,18.516,18.726,16.541,15.284,17.383,10.452,30.631,19.127,32.342,0,0,33.058,0,0,0,0,5.2,5.2,0,20,6.07,40.024,40.358,0.293,48.156
19,-26.501,0,0.2,44.366,19/10/2012,537.473,50.468,0,3.7,19,41.871,0,0,0,8.682,7.971,24.145,23.407,18.418,18.86,17.078,15.638,17.578,10.767,31.309,19.546,30.894,0,0,33.118,0,0,0,0,5.2,5.2,0,20,6.22,40.33,40.386,-11.206,48.156
20,-26.101,0.8,0,44.373,19/10/2012,508.53,49.95,0,3.8,20,40.284,0,0,0,0,14.014,24.159,23.489,18.348,18.628,16.81,16.81,17.578,10.445,30.661,20.336,32.286,0,0,33.828,0,0,0,0,5.2,5.2,0,19.9,0,30.032,24.799,-13.111,48.156
21,-27.901,0.3,0.4,44.323,19/10/2012,456.822,50.32,0,0,21,47.731,0,0,0.945,0,0,24.501,24.296,17.213,18.751,16.919,0,0,10.525,30.484,20.191,32.704,0,0,33.388,0,0,0,0,5.2,5.2,0,19.8,6.3,25.467,25.467,-15.802,48.156
22,4.8,1.2,0.5,44.225,19/10/2012,408.801,50.912,0,0,22,-10.62,0,0,2.467,0,0,16.516,15.764,18.81,0,0,0,0,10.708,31.162,19.143,32.676,0,0,33.577,0,0,0,0,5.2,5.2,0,19.8,6.23,25.467,25.467,10.199,48.156
23,-10.8,2.6,0.4,37.557,19/10/2012,380.254,49.21,0,0,23,-4.028,0,0,1.103,0,0,0,4.963,18.418,0,0,0,0,10.335,30.366,20.078,32.982,0,0,33.497,0,0,0,0,5.2,5.2,0,19.7,6.23,25.217,25.439,-2.014,34.917
0,-1.1,1.1,0,37.654,20/10/2012,343.161,50.172,0,0,00,-2.808,0,0,0.893,0,0,0,0,16.443,0,0,0,0,10.547,30.867,20.126,32.286,0,0,33.398,0,0,0,0,5.2,5.2,0,19.4,6.23,25.217,25.439,6.793,25.874
1,-14,0.1,0.9,29.584,20/10/2012,339.146,50.098,0,0,01,2.808,0,0,0.997,0,0,0,0,0,0,0,0,0,10.459,30.631,19.965,32.23,0,0,33.197,0,0,0,0,0,5.2,0,19.4,6.25,25.217,25.439,-3.406,34.881
2,-9.9,0.1,0,29.535,20/10/2012,333.412,50.542,0,0,02,-1.587,0,0,0,0,0,0,0,0,0,0,0,0,10.496,30.72,19.788,32.008,0,0,33.428,0,0,0,0,0,5.2,0,19.3,6.32,25.578,25.551,1.483,34.842
3,-8.2,0.1,0,29.555,20/10/2012,328.799,40.108,0,0,03,-1.587,0,0,0,0,7.656,0,0,0,0,0,0,0,10.518,30.661,20.094,30.922,0,0,36.448,0,0,0,0,0,5.2,0,19.7,6.23,25.578,25.551,3.882,34.573
4,-5.3,0.1,0,29.504,20/10/2012,332.995,47.374,0,0,04,-7.569,0,0,0,0,7.492,0,24.009,0,0,0,0,0,10.481,30.543,20.126,0,0,0,36.947,0,0,0,0,0,5.2,0,19.7,6.3,25.578,25.495,5.09,36.367
5,-2,0.1,0,29.609,20/10/2012,345.509,46.964,0,0,05,-2.686,0,0,0,0,7.055,24.323,23.776,0,0,0,0,0,10.437,30.661,19.981,0,0,0,36.257,0,0,0,0,0,5.2,0,19.3,6.22,25.578,25.495,7.892,37.759
6,3.5,0.1,0,21.343,20/10/2012,339.342,41.427,0,0,06,-19.654,0,0,0,0,7.192,24.665,24.05,0,0,0,0,0,10.569,30.779,20.062,0,0,0,38.397,0,0,0,0,0,5.2,0,20,6.32,25.578,25.467,14.393,36.432
7,-5.9,0.1,0,33.295,20/10/2012,360.551,47.631,0,0,07,2.197,0,0,0,0,9.994,24.35,24.05,0,0,0,0,0,10.635,31.014,20.191,0,0,0,38.737,0,0,0,0,0,5.2,0,19.4,6.2,25.996,25.467,5.383,39.971
8,-5.3,0.3,0,44.194,20/10/2012,392.635,50.764,0,0,08,3.784,0,0,0,0,14.206,24.514,24.063,11.555,0,0,0,0,10.642,31.309,19.337,0.835,0,0,37.868,0,0,0,0,5.2,5.2,0,19.4,6.07,26.024,25.745,2.399,36.292
9,-8.2,0,0.4,43.572,20/10/2012,428.982,49.728,0,0,09,-1.343,0,0,0,0,7.465,24.432,24.063,15.35,0,0,0,0,10.496,30.749,17.677,30.588,0,0,38.267,0,0,0,0,5.2,5.2,0,19.6,5.92,25.077,25.495,0.293,40.453
10,1.7,0.1,0.1,43.728,20/10/2012,449.045,50.246,0,0,10,-13.672,0,0,2.205,0,8.067,24.391,24.091,18.516,4.736,16.663,0,0,10.496,30.425,17.677,31.173,0,0,38.567,0,0,0,0,5.2,5.2,0,19.7,5.92,25.551,25.356,11.499,40.464
11,-30.001,1.1,0.6,43.638,20/10/2012,460.189,49.95,0,0,11,44.069,0,0,1.47,0,8.832,24.35,24.132,18.544,17.139,16.846,0,0,10.555,31.191,18.047,30.087,0,0,36.817,0,0,0,0,5.2,5.2,0,19.5,5.67,25.634,25.328,-16.901,37.526
12,-29.601,2.4,1.3,43.65,20/10/2012,450.499,50.394,0,0,12,54.323,0,0,3.885,0,8.367,24.364,24.05,18.46,17.054,16.846,0,0,10.379,30.425,17.741,30.143,0,0,36.377,0,0,0,0,5.2,5.2,0,19.6,5.7,25.272,25.217,-18.806,34.391
13,-9.2,10.4,5.3,43.642,20/10/2012,422.267,43.068,0,0,13,21.363,0,0,5.933,0,8.367,24.337,24.214,16.429,0,0,0,0,10.62,30.69,19.111,31.507,0,0,37.317,0,0,0,0,5.2,5.2,0,19.7,5.76,25.495,25.495,-5.805,30.84
14,-5.1,1.4,1.3,30.387,20/10/2012,379.582,50.468,0,0,14,8.301,0,0,4.673,0,8.34,24.46,24.268,0,0,0,0,0,10.401,29.041,17.709,31.813,0,0,36.977,0,0,0,0,0,5.2,0,19.7,5.9,25.356,25.523,1.099,30.966
15,-9.3,1.2,0.8,30.074,20/10/2012,397.895,50.024,0,0,15,2.075,0,0,3.412,0,8.969,24.46,24.255,0,0,0,0,0,10.686,31.692,17.951,31.729,0,0,37.417,0,0,0,0,0,5.2,0,19.6,6.15,25.523,25.523,1.886,37.891
16,-13.4,0.1,0.5,37.334,20/10/2012,407.287,50.838,0,0,16,7.324,0,0,0.472,0,7.082,24.35,24.255,0,0,0,0,0,10.723,32.34,19.385,31.869,0,0,38.638,0,0,0,0,5.2,5.2,0,19.6,6.15,25.467,25.328,0.385,36.765
17,-4,0,0,36.912,20/10/2012,429.354,50.246,0,0,17,-8.423,0,0,0,0,8.108,20.59,19.811,18.39,0,18.702,0,0,10.73,32.693,17.967,31.729,0,0,37.048,0,0,0,0,5.2,5.2,0,19.4,6.23,25.077,25.94,7.599,34.557
18,-7.1,0,0,37.317,20/10/2012,513.553,50.542,0,3.9,18,12.696,0,0,0,0,21.178,24.487,24.104,18.502,17.127,18.36,16.883,17.48,10.694,32.104,17.838,32.871,0,0,38.168,0,0,0,0,5.2,5.2,0,18.6,6.23,41.805,25.356,3.589,38.792
19,-28.301,0,0.2,18.347,20/10/2012,491.174,50.172,0,3.9,19,46.754,0,0,0,0,12.551,23.776,23.434,18.558,17.298,18.494,17.017,17.578,10.73,32.281,17.919,32.843,0,0,38.078,0,0,0,0,5.2,5.2,0,18,6.15,47.761,25.244,-10.218,38.678
20,-32.701,0.6,0,36.662,20/10/2012,492.435,50.69,0,3.9,20,54.445,0,0,0.683,0,16.489,0,16.051,18.529,17.396,18.58,17.09,17.578,10.869,32.9,18.966,33.038,0,0,37.868,0,0,0,0,5.2,5.2,0,19.8,6.15,47.372,24.883,-19.007,38.678
21,-21.201,0,0,36.788,20/10/2012,444.991,49.654,0,0,21,31.007,0,0,0,0,6.672,0,0,18.095,17.237,18.348,16.883,17.48,10.518,32.222,18.789,32.815,0,0,36.788,0,0,0,0,5.2,5.2,0,19.6,6.23,32.954,25.523,-9.009,38.792
22,-9.2,0,0,36.784,20/10/2012,404.87,49.728,0,0,22,3.662,0,0,0.577,0,7.424,0,0,16.933,17.115,18.165,0,0,10.474,31.574,17.338,32.592,0,0,38.347,0,0,0,0,5.2,5.2,0,19.5,6.22,25.718,25.133,2.582,37.892
23,-6.8,0,0,36.898,20/10/2012,365.067,50.172,0,0,23,-1.587,0,0,0,0,8.313,0,0,0,0,9.742,0,0,10.664,32.635,19.095,33.149,0,0,37.917,0,0,0,0,5.2,5.2,0,19.2,6.2,25.384,25.189,3.095,34.817
0,-9.2,0,0,36.777,21/10/2012,337.121,49.654,0,0,00,3.052,0,0,0,0,8.176,0,0,0,0,0,0,0,10.474,31.957,0,32.676,0,0,36.027,0,0,0,0,5.2,5.2,0,19.1,6.23,25.384,25.551,1.483,40.05
1,-9.9,0,0,29.685,21/10/2012,322.38,43.364,0,0,01,3.174,0,0,0,0,0,0,25.198,0,0,0,0,0,10.657,32.399,0,21.209,0,0,38.168,0,0,0,0,5.2,5.2,0,19.2,6.23,25.217,25.189,2.197,30.935
2,-2.8,0,0,29.713,21/10/2012,315.93,49.876,0,0,02,0,0,0,0,0,0,24.309,24.214,0,0,0,0,0,10.452,31.869,0,0,0,0,37.417,0,0,0,0,0,5.2,0,19.2,6.23,25.3,25.3,6.885,30.935
3,-5.4,0,0,19.323,21/10/2012,308.153,43.808,0,0,03,0,0,0,0,0,0,24.35,23.954,0,0,0,0,0,10.525,31.928,0,0,0,0,36.958,0,0,0,0,0,5.2,0,19.2,6.23,25.356,25.69,4.285,34.516
4,-3.6,0,0,29.704,21/10/2012,307.373,49.802,0,0,04,-2.319,0,0,0,0,0,0,24.993,0,0,0,0,0,10.496,32.252,0,0,0,0,37.478,0,0,0,0,0,5.2,0,19.1,6.23,25.105,25.189,4.688,40.593
5,-9.5,0,0.3,33.386,21/10/2012,317.015,1.184,0,0,05,-9.156,0,0,1.68,0,0,0,15.299,0,0,0,0,0,10.672,32.34,19.739,20.93,0,0,37.768,0,0,0,0,5.2,5.2,0,19.1,6.16,25.161,25.244,1.483,40.479
6,-2.5,0,0,34.958,21/10/2012,307.284,0,0,0,06,-3.174,0,0,0,0,6.973,0,14.698,0,0,0,0,0,10.496,32.252,18.773,32.731,0,0,37.527,0,0,0,0,5.2,5.2,0,19,6.1,25.189,25.272,7.288,34.529
7,-1.5,0,0,37.121,21/10/2012,328.336,0,0,0,07,-25.513,0,0,0,0,15.887,0,0,1.54,0,0,0,0,10.598,32.075,17.725,32.898,0,0,37.778,0,0,0,0,5.2,5.2,0,18.6,6.07,25.467,25.356,10.584,40.392
8,-11.9,0,0,37.215,21/10/2012,344.607,0,0,0,08,8.179,0,0,0,0,0,0,18.335,16.023,0,17.432,0,0,10.584,32.252,17.967,32.509,0,0,37.927,0,0,0,0,5.2,5.2,0,18.1,6.07,25.384,25.3,-.714,34.674
