,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN1 y 2,PEN3,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,TCPI-L9150,TPC
7,7.4,23.901,11.2,35.834,5/11/2012,359.689,48.396,0,,0,07,0,0,0,11.975,8.86,0,0,0,0,0,0,0,0,11.932,31.603,20.094,0,0,37.487,0,0,0,0,0,5.2,0,17.1,3.449,25.356,25.745,-.311,48.646
8,-5.2,14.5,9.8,44.19,5/11/2012,426.959,49.728,0,,0,08,9.033,0,0,14.18,16.872,0,17.624,0,11.331,0,0,0,0,12.283,32.399,19.417,14.974,0,37.638,0,0,0,0,5.2,5.2,0,18,3.4,25.384,25.745,-6.317,46.61
9,-15,12.2,12.1,44.026,5/11/2012,469.297,49.358,0,,0,09,37.111,0,0,16.229,8.477,0,15.231,0,18.264,12.146,16.358,0,9.18,10.254,31.486,19.079,33.121,0,37.468,0,0,0,0,5.2,5.2,0,17.7,3.3,26.163,25.745,-15.711,47.412
10,-21.101,21.701,13.6,44.069,5/11/2012,500.343,50.172,0,,0,10,46.999,0,0,16.491,8.463,0,15.409,0,18.291,18.616,16.565,0,17.48,10.393,31.633,19.159,33.399,0,37.438,0,0,0,0,5.2,5.2,0,17.3,3.3,25.801,25.578,-25.507,45.476
11,-40.401,16.601,11.7,44.088,5/11/2012,504.608,50.394,0,,1.2,11,91.556,0,0,12.079,10.61,0,24.678,0,18.306,18.836,16.565,10.022,17.48,12.129,32.222,19.465,33.26,0,36.518,0,0,0,0,5.2,5.2,0,17,3.3,25.801,25.3,-37.41,50.399
12,-43.201,6.9,6,44.037,5/11/2012,513.365,51.06,0,,1.2,12,65.432,0,0,7.351,15.04,0,21.52,0,18.348,18.702,16.346,16.834,17.48,11.617,31.81,19.353,33.121,0,36.188,0,0,0,0,5.2,5.2,0,17,3.3,25.801,25.3,-30.616,50.272
13,-39.301,6.5,4.1,44.088,5/11/2012,504.847,50.69,0,,1.2,13,64.821,0,0,5.671,7.342,0,21.178,0,18.46,18.726,16.59,16.993,17.285,11.807,31.78,19.449,33.121,0,36.358,0,0,0,0,5.2,5.2,0,17,3.2,35.988,25.662,-30.012,46.765
14,-32.201,9.4,9.3,43.581,5/11/2012,507.838,50.542,0,,1.2,14,54.323,0,0,3.623,7.301,0,16.981,0,18.278,18.543,16.248,16.602,17.383,10.02,31.397,19.192,32.286,0,36.837,0,0,0,0,5.2,5.2,0,17,3.2,41.499,25.328,-25.709,48.11
15,-33.001,9.5,7.1,44.163,5/11/2012,493.187,49.506,0,,1,15,64.821,0,2.2,5.933,6.946,0,17.063,0,18.474,18.714,16.468,16.858,17.48,10.122,31.309,18.128,28.445,0,36.308,0,0,0,0,5.2,5.2,0,17,3.2,41.499,25.523,-26.807,44.861
16,-16.4,14.6,10.1,49.179,5/11/2012,487.459,49.58,0,,0,16,27.589,0,3.2,8.77,8.244,0,0,0,18.529,18.702,14.832,16.834,17.48,11.463,30.69,18.096,32.147,0,36.817,0,0,0,0,5.2,5.2,0,17,3.3,25.411,25.523,-16.901,40.85
17,14.8,23.501,12.3,35.505,5/11/2012,466.214,42.55,0,,0,17,-13.062,0,3.3,14.6,5.674,0,0,0,18.319,18.519,14.624,16.773,17.48,11.177,30.248,17.532,32.37,0,36.738,0,0,0,0,5.2,5.2,0,17,3.3,25.829,25.578,3.388,38.023
18,-5,11.4,7.3,50.056,5/11/2012,548.975,50.172,0,,1,18,20.997,0,3.2,13.183,8.832,20.057,20.577,19.305,18.558,18.482,14.844,16.773,17.383,11.712,31.574,18.047,34.207,0,36.868,0,0,0,0,5.2,5.2,0,17,3.3,31.785,25.189,-4.816,48.952
19,0,5.1,2.3,49.765,5/11/2012,516.791,48.766,0,,1.4,19,101.688,0,0.3,17.7,9.407,24.788,16.489,15.176,18.207,18.628,14.759,16.675,17.383,11.375,31.22,17.677,34.596,0,36.958,0,0,0,0,5.2,5.2,0,17,3.4,35.57,25.272,-69.216,48.952
20,-30.901,22.001,16.901,49.949,5/11/2012,520.984,49.728,0,,0,20,73.489,0,1.3,22.323,11.772,14.452,18.335,0,18.46,18.799,0,0,17.676,11.748,30.543,18.66,36.294,0,37.677,0,0,0,0,5.2,5.2,0,17.1,3.41,25.189,25.189,-36.714,48.952
21,-21.501,22.001,16.301,49.851,5/11/2012,470.087,49.136,0,,0,21,48.341,0,0,19.486,10.432,0,0,0,18.376,18.616,0,0,0,11.646,30.072,18.611,36.071,0,37.638,0,0,0,0,5.2,5.2,0,17,3.49,25.551,25.189,-28.108,48.952
22,-7.9,20.601,18.301,49.812,5/11/2012,401.256,42.846,0,,0,22,34.669,0,0,16.019,8.176,0,0,0,0,0,0,0,0,11.726,30.72,18.805,36.211,0,36.918,0,0,0,0,5.2,5.2,0,17,3.55,25.189,25.189,-18.806,37.756
23,4.8,31.601,20.701,29.398,5/11/2012,376.603,49.136,0,,0,23,7.569,0,0,17.175,9.119,0,0,0,0,0,0,0,0,11.866,30.749,0,26.219,0,36.897,0,0,0,0,0,5.2,0,17.2,3.5,25.551,25.189,-11.701,37.77
0,-5,18.301,15.801,29.238,6/11/2012,352.983,50.69,0,,0,00,4.883,0,0,13.393,9.584,0,0,0,0,0,0,0,0,11.888,30.484,0,0,0,36.457,0,0,0,0,0,5.2,0,17,3.56,25.189,25.189,-10.309,50.583
1,-3,22.601,16.101,32.475,6/11/2012,339.175,51.134,0,,0,01,18.555,0,0,20.537,8.805,0,0,0,0,0,0,0,0,9.046,29.07,0,0,0,37.428,0,0,0,0,0,5.2,0,16.9,3.57,25.384,25.189,-13.312,37.978
2,4.8,16.601,12.1,35.842,6/11/2012,330.421,49.358,0,,0,02,-5.371,0,0,13.182,7.67,0,0,0,0,0,0,0,0,8.921,29.099,0,0,0,37.478,0,0,0,0,0,5.2,0,17.3,3.56,25.356,25.05,-.311,42.822
3,0,18.601,13.7,46.025,6/11/2012,327.963,33.966,0,,0,03,1.587,0,0,10.976,8.682,0,0,0,0,0,0,0,0,10.511,27.715,0,0,0,37.057,0,0,0,0,0,5.2,0,18,3.57,25.773,25.384,-5.402,38.988
4,-.3,24.901,16.001,29.13,6/11/2012,338.505,51.356,0,,0,04,13.672,0,0,20.957,0,0,0,0,0,0,0,0,0,10.496,28.068,0,0,0,37.407,0,0,0,0,0,5.2,0,17.8,3.49,25.384,25.244,-12.012,44.431
5,-2.3,20.301,10.6,43.933,6/11/2012,362.722,50.024,0,,0,05,5.615,0,0,12.762,15.436,0,0,0,0,0,0,0,0,10.481,27.509,0,0,0,37.067,0,0,0,0,5.2,5.2,0,18.2,3.56,25.384,25.662,-7.508,47.21
6,-9.3,18.101,11.8,46.539,6/11/2012,367.994,51.356,0,,0,06,25.269,0,0,13.077,0,0,0,0,0,0,0,0,0,10.481,27.803,0,28.974,0,37.038,0,0,0,0,5.2,5.2,0,18.2,3.57,25.022,25.467,-10.511,45.624
7,2.3,20.101,13.8,46.507,6/11/2012,376.688,50.616,0,,0,07,0,0,0,10.609,7.629,0,0,0,0,0,0,0,0,10.43,27.656,0,32.982,0,36.587,0,0,0,0,5.2,5.2,0,18,0,25.384,25.467,-2.509,40.311
8,-2.6,22.901,14.7,46.957,6/11/2012,438.922,50.986,0,,0,08,12.207,0,0,11.974,19.825,0,0,0,0,19.532,0,0,0,10.613,28.775,19.192,34.652,0,36.667,0,0,0,0,5.2,5.2,0,17.9,0,26.079,25.578,-8.716,43.082
9,-22.001,22.101,15.401,50.409,6/11/2012,479.82,50.838,0,,0,09,60.06,0,0,15.651,7.602,0,0,0,16.583,18.86,0,16.065,17.676,10.54,29.306,17.999,34.847,0,37.187,0,0,0,0,5.2,5.2,0,17.6,0,25.022,25.217,-28.217,50.358
10,-24.601,18.101,10.2,50.327,6/11/2012,522.011,49.95,0,,0,10,32.838,0,0,15.966,9.366,0,23.831,0,16.387,18.592,0,16.883,17.48,10.408,28.775,17.983,34.708,0,37.097,0,0,0,0,5.2,5.2,0,17.9,0,25.384,25.411,-24.61,50.489
11,-22.801,19.601,15.1,49.768,6/11/2012,536.227,50.246,0,,0,11,49.44,0,0,19.013,11.95,0,24.405,0,16.975,18.714,16.26,15.54,17.48,10.342,28.923,17.983,34.986,0,36.998,0,0,0,0,5.2,5.2,0,17.4,0,25.384,25.3,-29.609,50.489
12,-36.501,9,7.6,49.889,6/11/2012,526.68,49.95,0,,0,12,62.014,0,0,15.021,11.348,0,16.749,16.393,16.723,18.641,16.761,16.956,17.383,10.305,28.834,19.224,34.735,0,36.887,0,0,0,0,5.2,5.2,0,17.5,0,25.384,25.606,-30.415,50.489
13,-23.501,5.4,4.8,49.635,6/11/2012,512.096,49.876,0,,1.2,13,46.144,0,0,10.556,16.967,0,24.747,0,17.297,18.519,16.626,16.456,16.406,10.21,28.746,19.224,35.097,0,37.197,0,0,0,0,5.2,5.2,0,17.4,0,35.904,25.272,-16.315,50.489
14,-41.601,4.3,3.8,49.635,6/11/2012,516.527,50.616,0,,1.2,14,70.803,0,0,7.72,17.747,0,24.569,0,16.583,18.592,16.468,16.871,16.309,10.24,28.716,19.208,33.539,0,36.377,0,0,0,0,5.2,5.2,0,17.2,0,41.805,25.857,-27.906,50.071
15,-32.701,1.2,0.7,48.924,6/11/2012,527.573,49.21,0,,1.1,15,39.308,0,0,1.68,23.051,0,24.733,0,17.003,18.36,16.077,16.797,17.285,9.8,28.098,18.789,32.203,0,36.497,0,0,0,0,5.2,5.2,0,17.2,0,47.873,25.634,-21.113,50.453
16,-21.401,4.3,2,48.948,6/11/2012,489.258,48.84,0,,1.2,16,47.609,0,0,0.735,20.085,0,24.678,0,17.129,18.641,16.065,16.712,17.285,9.727,28.068,18.805,32.62,0,36.817,0,0,0,0,5.2,5.2,0,17.2,0,47.817,25.578,-8.405,43.411
17,-12.7,12.2,5.4,49.085,6/11/2012,472.885,51.134,0,,0,17,40.895,0,0,16.439,7.998,0,0,0,18.683,18.86,16.321,17.054,17.578,10.174,30.631,19.401,33.845,0,35.947,0,0,0,0,5.2,5.2,0,17.1,0,25.606,25.384,-15.711,46.129
18,-9.9,12.3,11.5,50.139,6/11/2012,572.032,50.838,0,,1.3,18,28.809,0,0,19.696,10.883,12.004,23.448,22.819,18.46,18.824,16.272,17.005,17.578,10.935,30.219,19.159,34.262,0,36.967,0,0,0,0,5.2,5.2,0,17,0,40.859,26.079,-13.916,48.079
19,-43.201,4.5,4.1,49.749,6/11/2012,557.011,50.542,0,,1.3,19,75.076,0,3.2,8.088,0,18.403,24.555,24.173,18.432,18.787,16.163,16.822,17.578,11.968,30.101,19.143,35.069,0,36.578,0,0,0,0,5.2,5.2,0,17.3,0,47.789,25.3,-28.401,50.445
20,-41.401,9.8,8.9,49.527,6/11/2012,534.762,50.764,0,,1.3,20,73.977,0,3.8,15.651,0,7.67,19.346,0,18.432,18.751,16.211,16.822,17.578,10.232,30.278,19.111,35.236,0,36.568,0,0,0,0,5.2,5.2,0,17.2,0,47.817,24.883,-32.814,48.247
21,-23.501,20.601,9.5,49.914,6/11/2012,481.854,49.95,0,,0,21,44.801,0,4,17.805,0,6.85,0,0,18.544,18.567,13.099,0,4.102,11.697,30.189,20.078,35.487,0,37.227,0,0,0,0,5.2,5.2,0,17.2,3.3,25.495,25.105,-25.013,49.031
22,-21.701,33.101,19.701,49.707,6/11/2012,420.57,49.802,0,,0,22,61.159,0,3.6,21.744,0,7,0,0,0,0,0,0,0,11.631,29.777,8.863,35.264,0,37.478,0,0,0,0,5.2,5.2,0,17,3.4,25.69,25.467,-32.814,37.589
23,4.2,29.001,19.401,30.28,6/11/2012,386.629,50.468,0,,0,23,20.264,0,0,26.682,0,8.463,0,0,0,0,0,0,0,11.814,30.189,0,35.737,0,35.448,0,0,0,0,0,5.2,0,17.4,3.4,25.69,25.133,-11.316,45.471
0,10.1,31.201,21.601,30.261,7/11/2012,358.532,51.208,0,,0,00,5.005,0,0,27.26,0,6.973,0,0,0,0,0,0,0,11.983,30.72,0,0,0,36.927,0,0,0,0,0,5.2,0,17.3,3.4,25.662,25.467,-10.511,37.963
1,5.4,33.101,22.201,12.319,7/11/2012,343.995,50.912,0,,0,01,8.301,0,0,29.099,0,0,0,0,0,0,0,0,0,11.932,30.455,0,0,0,37.407,0,0,0,0,0,5.2,0,17.4,3.46,25.662,25.384,-11.701,41.463
2,13.1,37.501,22.201,6.543,7/11/2012,340.613,41.884,0,,0,02,-4.028,0,0,30.517,0,0,0,0,0,0,0,0,0,11.946,30.189,0,0,0,37.017,0,0,0,0,0,5.2,0,17.6,3.5,25.523,24.883,-10.108,45.073
3,-1.1,21.501,20.001,12.483,7/11/2012,337.308,43.068,0,,0,03,6.348,0,0,27.786,0,0,0,0,0,0,0,0,0,10.584,30.278,0,0,0,36.807,0,0,0,0,0,5.2,0,17.6,3.5,25.551,25.662,-12.616,49.919
4,24.501,24.901,16.801,26.562,7/11/2012,335.58,48.692,0,,0,04,-25.147,0,0,32.46,0,0,0,0,0,0,0,0,0,11.045,29.63,0,0,0,36.438,0,0,0,0,0,5.2,0,17.6,3.5,25.829,25.217,8.295,39.354
5,2.2,26.501,17.201,35.508,7/11/2012,365.2,50.986,0,,0,05,12.574,0,0,27.576,0,9.01,0,0,0,0,0,0,0,11.822,30.572,0,0,0,37.508,0,0,0,0,0,5.2,0,18.3,3.5,25.523,25.244,-10.401,45.122
6,9.8,32.701,20.601,35.738,7/11/2012,366.001,50.468,0,,0,06,5.493,0,0,28.889,0,8.422,0,0,0,0,0,0,0,11.77,30.248,0,0,0,37.348,0,0,0,0,0,5.2,0,18.5,3.5,25.523,25.244,-9.412,37.73
7,2.2,27.201,18.201,35.805,7/11/2012,384.417,50.468,0,,0,07,-3.174,0,0,27.995,0,9.598,0,0,0,0,0,0,0,11.968,30.425,0,0,0,37.218,0,0,0,0,0,5.2,0,18.2,0,25.523,25.244,-11.316,49.081
8,16.101,22.101,15.901,50.73,7/11/2012,440.481,49.95,0,,0,08,-25.147,0,3.4,29.309,0,22.176,0,0,0,0,0,0,0,11.624,28.392,0,34.457,0,37.657,0,0,0,0,5.2,5.2,0,18.2,0,25.801,25.606,2.783,48.514
9,-11.2,28.001,16.701,51.464,7/11/2012,485.596,50.32,0,,0,09,36.012,0,3.3,28.048,0,6.877,0,14.739,16.751,0,16.785,0,0,11.778,28.805,19.997,35.877,0,37.218,0,0,0,0,5.2,5.2,0,18.2,0,25.411,25.662,-18.714,45.36
10,-27.401,20.001,14.9,51.04,7/11/2012,509.782,50.542,0,,0,10,53.835,0,3.6,23.373,0,8.039,0,19.811,16.919,17.676,16.797,0,10.84,11.822,28.54,18.998,35.181,0,37.388,0,0,0,0,5.2,5.2,0,17.9,0,25.551,25.662,-20.801,50.435
11,-30.401,20.101,14.8,50.219,7/11/2012,533.809,50.394,0,,0,11,56.154,0,2.8,23.216,0,21.069,0,24.925,16.891,15.43,16.504,0,17.383,11.719,28.864,19.127,35.181,0,36.497,0,0,0,0,5.2,5.2,0,17.2,0,25.634,25.662,-26.313,49.233
12,-29.101,13.8,11.3,44.065,7/11/2012,530.725,50.246,0,,1.2,12,58.229,0,2.2,13.97,0,19.319,0,24.077,16.793,16.98,15.406,16.724,17.383,11.455,28.481,20.223,34.791,0,37.208,0,0,0,0,5.2,5.2,0,17.2,0,40.052,25.662,-21.809,49.109
13,-27.301,13.5,11.1,50.276,7/11/2012,516.751,50.32,0,,1.2,13,53.713,0,4.1,8.297,0,7.985,0,15.901,16.975,16.944,15.052,16.773,17.48,11.302,29.188,20.4,33.733,0,36.537,0,0,0,0,5.2,5.2,0,17.7,0,40.413,25.439,-23.713,48.435
14,-31.001,8.7,8.5,50.346,7/11/2012,533.033,50.024,0,,1.2,14,59.572,0,3.2,10.819,0,15.887,0,24.925,17.045,17.139,14.966,16.712,17.48,11.426,28.54,19.095,34.763,0,36.918,0,0,0,0,5.2,5.2,0,17.8,0,46.843,25.439,-25.306,48.131
15,-41.801,4.6,5.1,46.916,7/11/2012,532.321,50.172,0,,1.2,15,62.502,0,3.4,10.556,0,9.803,15.532,19.196,16.835,16.907,14.759,16.614,17.285,10.635,29.011,18.918,33.399,0,35.228,0,0,0,0,5.2,5.2,0,17.5,0,47.455,25.578,-27.906,48.117
16,-32.701,6.5,4.9,46.388,7/11/2012,535.983,49.95,0,,1.2,16,19.288,0,3.8,11.187,0,6.713,0,14.821,17.059,16.993,14.844,16.675,17.188,10.686,29.777,18.982,33.483,0,37.707,0,0,0,0,5.2,5.2,0,17.6,0,47.539,25.912,-14.008,48.258
17,-3.6,33.401,22.501,46.557,7/11/2012,497.45,50.098,0,,0,17,51.515,0,3.4,35.875,0,6.645,0,0,18.306,16.956,0,16.761,17.188,10.679,29.689,18.966,33.316,0,36.438,0,0,0,0,5.2,5.2,0,17.4,0,25.384,25.411,-24.317,45.677
18,-9.4,24.601,17.301,50.397,7/11/2012,586.432,50.986,0,,0.579,18,19.288,0,4.5,24.109,7.52,8.039,15.614,14.219,18.403,17.151,15.21,16.871,17.48,11.214,30.278,19.272,35.543,0,36.947,0,0,0,0,5.2,5.2,0,17.3,0,40.33,25.439,-18.915,47.702
19,-23.501,34.201,20.601,50.295,7/11/2012,561.445,50.098,0,,1.3,19,67.629,0,4.1,32.303,0,6.918,0,14.11,18.278,17.029,15.052,16.761,16.992,11.595,30.042,18.901,35.209,0,37.757,0,0,0,0,5.2,5.2,0,17.7,0,40.302,25.439,-39.607,40.583
20,-31.801,22.701,14.1,50.295,7/11/2012,528.322,50.172,0,,0,20,59.45,0,4.2,34.982,0,8.203,0,24.733,18.418,17.164,0,4.932,5.957,11.646,30.278,18.998,35.32,0,37.218,0,0,0,0,5.2,5.2,0,17,0,25.606,25.94,-37.41,50.298
21,-22.201,28.601,17.001,50.275,7/11/2012,486.732,50.024,0,,0,21,33.204,0,0,27.26,0,7.342,0,23.995,0,0,0,0,0,11.455,30.042,20.013,35.598,0,36.687,0,0,0,0,5.2,5.2,0,17,3.42,25.495,25.857,-28.913,48.357
22,-5.4,32.001,18.001,50.408,7/11/2012,422.674,41.958,0,,0,22,22.706,0,0,26.42,0,6.153,0,0,0,0,0,0,0,11.404,29.954,8.444,35.209,0,37.457,0,0,0,0,5.2,5.2,0,16.8,3.52,25.495,25.912,-19.611,40.855
23,0.9,33.801,20.301,46.825,7/11/2012,389.877,50.468,0,,0,23,11.963,0,0,20.432,0,9.16,0,0,0,0,0,0,0,11.639,30.543,0,19.288,0,37.208,0,0,0,0,5.2,5.2,0,16.9,3.55,25.495,25.495,-11.005,30.23
0,2.1,30.001,17.901,36.829,8/11/2012,353.798,50.172,0,,0,00,16.968,0,0,25.002,0,0,0,0,0,0,0,0,0,11.712,30.396,0,0,0,37.147,0,0,0,0,0,5.2,0,16.9,3.57,25.356,25.495,-14.411,42.774
1,12.5,29.701,17.601,26.002,8/11/2012,341.245,50.172,0,,0,01,0,0,0,30.044,0,0,0,0,0,0,0,0,0,10.481,30.779,0,0,0,36.887,0,0,0,0,0,5.2,0,17.2,3.57,25.356,25.495,-5.2,40.057
2,11.3,31.601,20.001,19.443,8/11/2012,334.371,41.958,0,,0,02,0,0,0,30.359,0,0,0,0,0,0,0,0,0,10.254,30.307,0,0,0,37.598,0,0,0,0,0,5.2,0,17.1,3.56,25.356,25.189,-7.801,39.944
3,12.8,33.901,19.201,8.869,8/11/2012,332.66,42.846,0,,0,03,-2.441,0,0,36.662,0,0,0,0,0,0,0,0,0,10.152,30.101,0,0,0,37.768,0,0,0,0,0,0,0,17.1,3.57,25.356,25.189,-9.302,43.002
4,13.1,29.101,20.401,8.92,8/11/2012,336.045,49.506,0,,0,04,-4.517,0,0,37.083,0,0,0,0,0,0,0,0,0,10.042,29.806,0,0,0,37.657,0,0,0,0,0,0,0,17.2,3.55,25.356,25.161,-7.617,43.228
5,5.8,32.001,20.201,18.092,8/11/2012,361.506,50.764,0,,0,05,10.132,0,0,35.507,0,0,0,0,0,0,0,0,0,10.401,30.602,0,0,0,36.637,0,0,0,0,0,5.2,0,17.5,3.57,25.356,25.189,-15.711,50.707
6,-2.8,30.001,19.301,35.866,8/11/2012,362.208,43.512,0,,0,06,7.447,0,0,31.463,0,0,0,0,0,0,0,0,0,10.43,30.749,0,0,0,37.157,0,0,0,0,0,5.2,0,17.3,3.49,25.634,25.189,-18.018,33.545
7,3.8,34.501,22.401,36.028,8/11/2012,384.572,50.394,0,,0,07,2.808,0,0,28.153,0,8.955,0,0,0,0,0,0,0,10.232,30.366,0,0,0,37.608,0,0,0,0,5.2,5.2,0,17.6,0,25.69,25.189,-14.209,39.454
8,13.6,29.401,21.701,32.855,8/11/2012,417.888,42.55,0,,0,08,-14.283,0,3.4,29.782,0,7.356,0,0,0,0,0,0,0,10.056,29.806,18.74,33.177,0,37.208,0,0,0,0,5.2,5.2,0,17.6,0,25.384,25.384,-4.816,37.589
9,-4.7,34.101,21.901,47.251,8/11/2012,472.975,50.394,0,,0,09,26.612,0,3.7,35.717,0,14.137,0,0,7.311,0,0,0,0,10.284,30.278,19.046,33.093,0,37.168,0,0,0,0,5.2,5.2,0,17,0,25.773,25.69,-24.409,47.234
10,-14.3,30.501,15.201,47.418,8/11/2012,491.969,50.838,0,,0,10,60.671,0,2.8,32.461,0,15.545,0,0,18.319,0,16.565,0,17.48,10.452,30.69,19.256,32.258,0,37.057,0,0,0,0,5.2,5.2,0,18,0,25.384,25.69,-34.004,48.021
11,-20.901,32.001,18.401,47.285,8/11/2012,527.626,50.172,0,,0,11,51.027,0,3.2,34.929,0,9.106,0,17.583,18.123,0,16.468,0,17.383,10.196,29.954,19.014,32.119,0,37.407,0,0,0,0,5.2,5.2,0,18,0,25.356,25.662,-36.805,48.188
12,-18.801,30.001,15.601,50.222,8/11/2012,514.711,50.098,0,,0,12,56.276,0,3.4,35.56,0,7.67,0,14.657,18.376,0,16.248,0,17.383,10.196,29.954,19.111,33.455,0,37.338,0,0,0,0,5.2,5.2,0,17.6,0,25.773,25.662,-35.414,48.067
13,-12.8,28.701,19.201,50.201,8/11/2012,502.68,50.394,0,,0,13,44.557,0,3.4,28.1,0,20.385,0,0,18.165,0,15.87,0,13.086,9.785,29.924,19.111,31.924,0,36.257,0,0,0,0,5.2,5.2,0,18,0,25.495,25.745,-31.916,48.377
14,-23.201,38.101,21.801,49.712,8/11/2012,506.356,50.32,0,,0,14,80.447,0,2.9,27.365,0,6.946,0,14.465,18.095,17.139,15.833,0,0,9.522,29.659,19.095,32.119,0,37.547,0,0,0,0,5.2,5.2,0,18,0,25.578,25.467,-44.606,48.932
15,-24.101,22.101,17.401,49.514,8/11/2012,499.875,50.246,0,,0,15,66.042,0,3.8,33.669,0,24.145,0,0,18.333,17.029,15.992,0,0,9.485,29.512,19.208,32.175,0,36.918,0,0,0,0,5.2,5.2,0,18.2,0,25.523,25.467,-34.516,48.182
16,-21.001,27.201,19.101,49.652,8/11/2012,495.073,50.098,0,,0,16,59.816,0,3.5,32.776,0,15.586,0,0,18.194,17.005,15.772,0,0,9.39,27.951,17.838,31.618,0,36.578,0,0,0,0,5.2,5.2,0,17.2,0,25.578,25.662,-34.718,48.07
17,-28.101,25.901,20.701,50.121,8/11/2012,470.386,49.506,0,,0,17,57.619,0,3.6,29.729,0,11.157,0,15.258,6.947,0,0,0,0,9.331,27.656,18.773,32.091,0,36.568,0,0,0,0,5.2,5.2,0,17.4,0,25.189,25.606,-36.018,47.952
18,-30.801,30.201,20.301,50.304,8/11/2012,586.547,50.098,0,,0,18,29.176,0,3.8,31.409,8.299,11.471,18.102,16.803,17.423,17.994,16.541,0,18.164,10.965,30.396,19.175,33.121,0,37.598,0,0,0,0,5.2,5.2,0,18,0,25.467,25.745,-15.308,47.837
19,-26.901,32.701,21.601,50.339,8/11/2012,552.449,50.246,0,,0,19,62.868,0,3.2,30.412,13.372,13.372,14.479,13.454,16.793,16.822,8.618,0,4.45,11.536,31.014,18.708,32.314,0,37.898,0,0,0,0,5.2,5.2,0,17.8,0,25.439,25.578,-39.918,47.952
20,-30.001,29.101,19.801,50.367,8/11/2012,536.674,50.986,0,,0,20,65.554,0,3.5,38.186,7.506,11.799,20.317,20.741,16.793,0,0,0,0,11.734,31.898,20.319,32.537,0,37.267,0,0,0,0,5.2,5.2,0,18,0,25.439,25.578,-42.006,47.952
21,-18.101,34.801,19.401,50.179,8/11/2012,466.246,49.95,0,,0,21,95.34,0,3.4,37.556,0,19.046,0,15.641,0,0,0,0,0,11.602,31.309,19.949,32.397,0,37.478,0,0,0,0,5.2,5.2,0,18,0,25.467,25.745,-53.212,47.952
22,-4.6,36.601,20.301,50.168,8/11/2012,417.333,41.514,0,,0,22,28.199,0,3.1,34.929,0,0,0,0,0,0,0,0,0,11.756,31.869,0,33.065,0,36.967,0,0,0,0,5.2,5.2,0,18,0,25.161,25.272,-23.914,37.915
23,-8.7,36.801,22.101,43.5,8/11/2012,370.203,50.69,0,,0,23,52.98,0,3.5,36.978,0,0,0,0,0,0,0,0,0,11.529,31.633,0,0,0,37.128,0,0,0,0,0,5.2,0,17.9,4.5,25.105,25.272,-30.506,32.14
0,8.5,38.001,22.201,9.03,9/11/2012,351.086,50.172,0,,0,00,7.935,0,2.376,37.661,0,0,0,0,0,0,0,0,0,11.719,31.78,0,0,0,37.227,0,0,0,0,0,5.2,0,17.8,5.37,25.105,25.384,-16.407,32.088
1,-2.3,35.001,21.801,0,9/11/2012,338.301,50.542,0,,0,01,27.955,0,0,35.665,0,0,0,0,0,0,0,0,0,11.741,30.631,0,0,0,37.667,0,0,0,0,0,5.2,0,18,5.84,25.411,25.912,-21.809,38.736
2,-1.8,38.801,22.001,0,9/11/2012,335.278,42.624,0,,0,02,27.467,0,0,37.346,0,0,0,0,0,0,0,0,0,11.873,30.867,0,0,0,36.738,0,0,0,0,0,5.2,0,18,5.84,25.411,24.91,-21.809,39.525
3,9.4,38.501,22.101,0,9/11/2012,334.527,39.146,0,,0,03,5.493,0,0,31.2,0,0,0,0,0,0,0,0,0,11.844,31.957,0,0,0,37.567,0,0,0,0,0,5.2,0,18,6.07,25.801,25.439,-15.217,41.377
4,8.8,38.601,22.301,0,9/11/2012,336.144,50.32,0,,0,04,2.197,0,0,23.531,0,0,0,0,0,0,0,0,0,11.961,32.399,0,0,0,38.127,0,0,0,0,0,0,0,18,6.07,25.439,25.161,-12.214,43.017
5,-7.9,38.501,22.601,8.592,9/11/2012,358.804,49.654,0,,0,05,22.095,0,0,20.379,0,0,0,0,0,0,0,0,0,11.756,31.603,0,0,0,37.298,0,0,0,0,0,5.2,0,18,6,25.495,25.161,-22.706,50.053
6,4.1,34.201,20.601,25.888,9/11/2012,362.354,50.32,0,,0,06,10.62,0,0,27.155,0,0,0,0,0,0,0,0,0,11.77,32.016,0,0,0,37.457,0,0,0,0,5.2,5.2,0,18,6.07,25.578,25.551,-12.415,39.652
7,11.2,37.801,22.501,36.027,9/11/2012,379.628,50.246,0,,0,07,-2.197,0,0,20.064,0,0,0,0,0,0,0,0,0,11.69,31.986,0,0,0,37.478,0,0,0,0,5.2,5.2,0,18,5.8,25.578,25.161,-7.416,48.483
8,8.8,37.201,22.301,50.597,9/11/2012,429.1,50.246,0,,0,08,6.47,0,0,25.002,0,7.725,0,0,0,0,0,0,0,11.895,32.252,0,35.32,0,37.508,0,0,0,0,5.2,5.2,0,17.5,5.4,25.578,25.217,-11.408,38.82
