,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN1 y 2,PEN3,PEN4,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,SND-L9090,TCPI-L9150,TPC
3,27.601,34.601,22.001,0,13/3/2013,376.358,48.47,0,37.133,0,03,0,32.277,22.44,34.35,6.371,0,0,0,0,0,0,0,0,0,0,0,0,,34.238,31.567,0,0,0,0,0,0,0,19.5,6,25.718,25.718,0,-10.913,0
4,30.701,37.401,20.501,0,13/3/2013,377.604,48.1,0,34.866,0,04,-4.395,29.986,21.384,30.96,10.801,0,0,0,0,0,0,0,0,0,0,0,0,,34.137,31.047,0,0,0,0,0,0,0,19.7,6.15,25.606,26.079,0,-9.009,0
5,22.601,37.801,22.501,0,13/3/2013,415.109,49.876,16.428,37.949,0,05,2.319,30.795,23.364,34.79,12.989,0,0,0,0,0,0,0,0,0,0,0,0,,34.508,31.138,0,0,0,0,0,0,0,19.5,6.22,25.69,25.745,0,-16.608,0
6,25.001,39.001,22.701,0,13/3/2013,428.27,43.586,14.06,35.496,0,06,3.784,29.627,28.908,34.49,0,0,0,0,0,0,0,0,0,0,0,0,0,,35.087,31.557,0,0,0,0,0,0,0,19.5,6.15,25.578,26.079,0,-15.107,38.894
7,26.301,37.601,22.501,0,13/3/2013,428.278,45.214,14.874,37.155,0,07,-3.418,30.683,22.308,33.54,0,0,0,0,0,0,0,0,0,0,0,0,0,,34.718,31.318,0,0,0,0,0,0,0,19.6,6.07,25.495,25.745,0,-10.401,44.48
8,11.1,38.901,22.501,0,13/3/2013,484.267,50.024,16.576,34.68,0,08,16.114,29.694,22.968,34.07,22.3,23.229,0,0,0,0,0,0,0,0,0,0,0,,34.967,31.777,0,0,0,0,0,0,0,19.3,5.9,25.077,25.829,0,-23.511,50.177
9,26.901,35.601,22.201,23.479,13/3/2013,552.94,50.542,16.576,33.865,0,09,-11.475,31.267,22.968,35.6,22.081,23.038,0,23.899,0,0,0,0,0,8.467,0,0,0,,26.588,34.508,0,0,0,0,0,0,0,19,5.76,25.022,25.662,0,-8.515,49.218
10,15.4,34.601,20.201,47.953,13/3/2013,558.581,50.32,16.65,34.94,0,10,10.01,29.065,21.912,35.8,19.907,20.864,0,24.911,0,0,0,0,0,10.108,0,0,0,,30.178,33.518,0,0,0,0,0,0,0,19,5.67,25.467,25.495,0,-21.918,48.509
11,17.001,19.401,18.001,54.482,13/3/2013,565.348,50.542,16.724,21.743,0,11,2.93,30.93,21.516,32.9,20.467,21.37,0,25.13,0,0,0,0,0,10.203,28.127,0,0,,29.778,33.417,0,0,0,0,0,5.2,0,19,5.28,25.384,25.022,0,-3.809,49.567
12,20.101,19.201,12.4,54.732,13/3/2013,559.526,50.32,16.724,13.586,0,12,-2.197,31.738,18.876,34.9,14.082,15.122,0,23.954,0,0,0,0,0,9.844,27.803,0,35.431,,29.278,33.218,0,0,0,0,0,5.2,0,19.7,5.36,25.606,26.135,0,3.79,43.114
13,16.701,13.2,9.3,54.376,13/3/2013,554.147,50.098,16.502,12.144,0,13,-8.423,29.402,24.42,33.5,14.411,15.409,0,14.493,0,0,0,0,0,9.793,27.803,0,36.155,,29.658,33.648,0,0,0,0,0,5.2,0,20,5.13,25.829,25.523,0,3.699,39.53
14,22.501,23.301,15,54.211,13/3/2013,569.383,50.172,16.132,16.12,0,14,-5.86,30.031,23.76,29.5,14.889,15.915,0,14.383,0,0,0,0,0,9.397,27.568,0,34.819,,29.518,33.338,0,0,0,0,0,5.2,0,20,5.2,25.801,25.801,0,1.685,46.897
15,25.901,24.301,13.5,50.244,13/3/2013,561.048,50.69,16.724,30.118,0,15,-2.686,32.12,19.8,21.2,15.053,15.997,0,14.875,0,0,0,0,0,9.588,29.512,0,34.93,,29.858,33.608,0,0,0,0,0,5.2,0,19.7,5.21,25.801,25.773,0,0.696,46.023
16,27.401,32.601,19.501,50.218,13/3/2013,544.386,50.468,16.724,37.395,0,16,0,30.772,20.592,19.7,17.022,18.116,0,15.04,0,0,0,0,0,9.558,29.158,0,2.004,,29.638,33.058,0,0,0,0,0,5.2,0,19.6,5.2,25.857,25.745,0,-6.409,37.727
17,28.201,39.301,22.501,0,13/3/2013,507.357,50.764,16.502,38.026,0,17,-2.441,33.108,20.988,32.17,13.139,14.014,0,15.641,0,0,0,0,0,9.742,18.023,0,0,,29.818,33.747,0,0,0,0,0,0,0,19.6,5.36,25.968,25.718,0,-13.202,37.895
18,37.301,36.401,22.501,5.542,13/3/2013,497.582,50.394,16.65,39.516,0,18,-6.104,29.357,18.48,27,22.874,23.489,0,19.223,0,0,0,0,0,2.036,1.909,0,0,,29.497,33.868,0,0,0,0,0,0,0,20,5.36,25.996,25.857,0,-4.907,49.245
19,30.301,38.901,22.501,51.009,13/3/2013,580.272,50.098,15.984,42.045,0,19,15.015,30.817,20.724,34.7,12.127,12.702,0,15.122,0,0,0,0,0,8.489,30.779,0,37.324,,29.708,34.267,0,0,0,0,5.2,5.2,0,20,5.6,25.829,25.773,0,-11.518,39.171
20,45.301,38.001,22.601,51.3,13/3/2013,589.271,50.098,16.576,43.938,0,20,-15.87,31.087,21.12,35.9,13.112,14.014,0,24.132,0,0,0,0,0,9.785,30.661,0,0,,29.998,33.698,0,0,0,0,0,0,0,19.6,5.6,25.857,25.467,0,0,49.157
21,35.001,38.901,20.501,0.453,13/3/2013,530.629,50.098,16.65,42.037,0,21,-6.958,30.413,18.084,37.12,15.846,16.858,0,15.108,0,0,0,0,0,9.873,30.602,0,0,,29.908,34.137,0,0,0,0,0,0,0,19.2,5.6,25.885,25.495,0,-11.811,46.138
22,33.801,39.101,22.501,0,13/3/2013,465.681,50.098,16.28,41.958,0,22,-1.343,35.063,18.348,36.62,7.492,8.285,0,14.752,0,0,0,0,0,0,0,0,0,,30.078,33.558,0,0,0,0,0,0,0,19,5.67,25.885,25.133,0,-11.005,39.276
23,34.301,36.801,22.601,0,13/3/2013,420.19,44.918,14.356,39.782,0,23,-6.348,27.695,20.724,36.92,6.508,0,0,0,0,0,0,0,0,0,0,0,0,,30.248,34.007,0,0,0,0,0,0,0,20,5.85,25.773,25.384,0,-7.801,30.409
0,21.301,37.001,22.401,0,14/3/2013,395.92,44.696,14.578,40.013,0,00,4.517,27.897,22.308,37.51,7.889,0,0,0,0,0,0,0,0,0,0,0,0,,29.748,33.887,0,0,0,0,0,0,0,19.5,6.07,26.024,25.217,0,-20.508,0
1,26.501,38.301,22.501,1.904,14/3/2013,380.369,49.654,0,39.426,0,01,0,29.582,13.068,37.23,11.621,0,0,0,0,0,0,0,0,0,0,0,0,,29.289,32.688,0,0,0,0,0,0,0,19.7,6.02,25.745,25.439,0,-14.814,0
2,24.801,37.201,22.201,0,14/3/2013,374.109,43.512,0,39.254,0,02,3.174,32.794,16.236,37.23,7.998,0,0,0,0,0,0,0,0,0,0,0,0,,29.658,34.147,0,0,0,0,0,0,0,19.4,6.07,25.662,25.745,0,-16.315,0
3,23.201,36.701,22.101,0,14/3/2013,367.082,43.734,0,39.729,0,03,5.127,29.784,17.952,34.43,8.463,0,0,0,0,0,0,0,0,0,0,0,0,,29.948,33.778,0,0,0,0,0,0,0,19.5,6.21,25.634,25.857,0,-16.004,0
4,18.401,32.101,21.801,0,14/3/2013,374.674,44.992,0,38.913,0,04,-1.465,33.266,15.84,29.5,8.285,0,0,0,0,0,0,0,0,0,0,0,0,,30.328,33.138,0,0,0,0,0,0,0,19.6,6.14,25.634,25.411,0,-15.107,0
5,38.301,28.601,20.701,0,14/3/2013,395.876,49.728,14.874,38.363,0,05,-19.776,29.178,11.748,34.68,17.309,0,0,0,0,0,0,0,0,0,0,0,0,,29.878,34.088,0,0,0,0,0,0,0,19.7,6.15,25.551,25.745,0,-1.3,0
6,122.604,29.901,20.701,0,14/3/2013,415.263,49.728,14.504,36.402,0,06,-10.62,29.919,17.556,37.1,7.67,11.717,0,0,0,0,0,0,0,0,0,0,0,,29.468,33.577,0,0,0,0,0,0,0,19.2,4.2,25.495,25.384,0,-87.802,26.973
7,26.301,33.401,20.501,0,14/3/2013,414.756,50.764,16.28,40.017,0,07,-3.784,29.829,22.044,32.33,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.848,34.057,0,0,0,0,0,0,0,18.7,6.07,25.551,25.217,0,-7.617,29.464
8,16.201,31.501,20.101,0,14/3/2013,472.346,50.986,16.724,37.222,0,08,5.982,32.367,22.308,29.22,20.454,0,0,18.239,0,0,0,0,0,0,0,0,0,,30.617,33.568,0,0,0,0,0,0,0,20.5,6.15,25.578,25.161,0,-19.703,47.272
9,32.001,34.801,21.701,0.952,14/3/2013,516.97,49.95,16.428,34.354,0,09,-4.639,30.278,16.896,35.8,12.811,13.686,0,16.489,0,0,0,0,0,10.393,31.721,0,0,,33.398,33.147,0,0,0,0,0,0,0,20.1,5.6,25.328,25.328,0,-10.602,47.44
10,28.001,33.401,20.001,51.822,14/3/2013,512.124,49.95,16.206,39.357,0,10,-5.371,30.57,12.672,0,16.079,16.954,0,13.659,0,0,0,1.758,0,10.32,31.662,0,0,,38.297,0,0,0,0,0,0,5.2,0,20,5.6,25.384,25.912,0,-14.118,48.179
11,24.201,31.101,20.801,55.663,14/3/2013,553.462,50.172,16.65,35.434,0,11,-5.249,33.468,15.048,1.04,18.553,19.538,0,24.173,0,0,0,2.136,0,10.159,31.014,0,24.521,,38.418,0,0,0,0,0,0,5.2,0,20,5.44,25.578,25.356,0,-4.505,48.247
12,26.101,36.401,21.201,55.202,14/3/2013,538.405,50.024,16.132,36.982,0,12,-1.953,31.401,10.296,36.7,17.2,18.348,0,15.108,0,0,0,1.27,0,9.756,30.749,0,0,,38.338,0,0,0,0,0,0,0,0,20.2,5.2,25.773,25.578,0,-12.305,39.444
13,35.401,35.301,21.801,35.483,14/3/2013,525.056,49.95,16.28,39.111,0,13,-2.319,31.648,10.956,37.7,10.405,11.348,0,14.834,0,0,0,2.527,0,9.544,30.513,0,0,,31.358,32.207,0,0,0,0,0,0,0,20,5.13,25.606,26.191,0,-7.91,39.444
14,39.701,35.801,21.201,31.971,14/3/2013,541.493,49.95,16.28,37.86,0,14,-10.01,32.21,4.62,37.4,17.692,18.799,0,15.272,0,0,0,0,0,9.383,29.954,0,0,,31.548,32.937,0,0,0,0,0,0,0,20,5,25.69,25.578,0,-4.212,47.327
15,36.601,37.101,20.601,34.934,14/3/2013,553.937,49.654,16.206,39.386,0,15,-15.625,32.188,6.468,37.7,14.274,15.258,0,14.957,0,0,0,0,0,9.742,29.482,0,0,,31.668,32.068,0,0,0,0,0,0,0,19.9,4.97,25.745,25.801,0,-4.907,49.023
16,26.801,37.001,22.501,17.419,14/3/2013,535.578,50.098,16.28,38.148,0,16,-5.615,32.951,10.692,32.5,14.588,15.655,0,16.325,0,0,0,0,0,8.335,29.777,0,0,,30.738,33.178,0,0,0,0,0,0,0,19.4,5.04,25.968,25.745,0,-15.802,46.236
17,28.601,39.201,22.601,0,14/3/2013,502.964,49.95,16.576,40.984,0,17,-4.151,33.311,12.276,35.4,16.461,17.487,0,15.518,0,0,0,0,0,9.661,0,0,0,,30.957,33.608,0,0,0,0,0,0,0,18.5,5.2,25.745,25.551,0,-14.502,46.236
18,37.001,38.901,22.501,2.344,14/3/2013,503.211,49.432,16.132,43.37,0,18,-16.358,32.839,13.596,35.1,17.008,18.075,0,15.19,0,0,0,0,0,9.69,0.978,0,0,,29.648,32.818,0,0,0,0,0,0,0,20,5.28,25.69,25.885,0,-3.406,39.768
19,38.801,38.901,22.501,54.632,14/3/2013,588.783,50.32,16.65,43.724,0,19,0,31.177,12.408,36,12.633,13.754,0,14.657,0,0,0,0,0,10.042,30.926,0,37.686,,29.768,33.388,0,0,0,0,0,5.2,0,20,5.51,25.912,25.773,0,-7.013,40.412
20,39.501,37.501,21.601,40.313,14/3/2013,568.374,50.098,16.576,42.472,0,20,-6.836,30.862,14.388,32.6,21.862,22.737,0,24.651,0,0,0,0,0,9.998,30.926,0,0,,29.808,33.078,0,0,0,0,0,0,0,20,5.44,25.885,25.467,0,-4.01,47.765
21,28.301,34.301,22.201,12.643,14/3/2013,531.014,50.32,16.65,43.746,0,21,0,32.682,22.176,36.76,8.737,9.68,0,14.629,0,0,0,0,0,9.991,30.926,0,0,,29.418,33.197,0,0,0,0,0,0,0,20,5.67,25.885,25.69,0,-13.807,47.626
22,22.001,35.501,22.501,0,14/3/2013,472.769,50.764,16.502,43.211,0,22,7.691,31.064,20.592,37.06,10.938,11.772,0,14.684,0,0,0,0,0,0,0,0,0,,30.008,33.778,0,0,0,0,0,0,0,20,5.76,25.857,25.718,0,-22.102,39.439
23,34.101,35.701,22.601,0,14/3/2013,414.807,50.912,16.576,43.755,0,23,4.883,32.412,20.592,37.42,7.356,0,0,0,0,0,0,0,0,0,0,0,0,,29.998,33.298,0,0,0,0,0,0,0,20,6,25.94,25.328,0,-13.514,25.045
0,32.201,37.001,22.401,0,15/3/2013,395.47,45.214,13.468,43.721,0,00,-10.743,29.964,14.256,29.152,10.637,0,0,0,0,0,0,0,0,0,0,0,0,,29.927,34.288,0,0,0,0,0,0,0,20,5.6,25.718,25.244,0,0,0
1,34.001,39.201,22.501,0,15/3/2013,373.549,47.434,0,43.805,0,01,-7.813,31.177,12.804,28.942,7.985,0,0,0,0,0,0,0,0,0,0,0,0,,29.858,33.438,0,0,0,0,0,0,0,20,5.6,25.773,25.551,0,0,0
2,25.801,39.401,22.601,0,15/3/2013,370.436,40.774,0,43.776,0,02,2.319,30.48,16.104,28.679,6.481,0,0,0,0,0,0,0,0,0,0,0,0,,29.878,33.768,0,0,0,0,0,0,0,20,5.6,25.857,25.606,0,0,0
3,28.101,39.201,22.601,0,15/3/2013,354.373,27.158,0,43.689,0,03,-1.221,29.896,14.652,27.471,9.461,0,0,0,0,0,0,0,0,0,0,0,0,,30.038,34.137,0,0,0,0,0,0,0,20,5.6,25.996,25.634,0,0,0
4,28.401,39.301,22.601,0,15/3/2013,363.42,28.416,0,43.879,0,04,-2.441,31.334,19.008,28.889,8.408,0,0,0,0,0,0,0,0,0,0,0,0,,30.238,34.248,0,0,0,0,0,0,0,20,5.6,25.968,25.523,0,0,0
5,21.501,35.601,22.501,0,15/3/2013,390.616,43.512,11.322,43.832,0,05,3.418,31.671,18.216,27.734,22.053,0,0,0,0,0,0,0,0,0,0,0,0,,29.927,33.977,0,0,0,0,0,0,0,20,5.6,25.94,25.495,0,0,0
6,35.601,35.801,22.501,0,15/3/2013,401.003,48.914,16.132,43.762,0,06,-10.498,30.323,22.044,28.679,9.42,0,0,0,0,0,0,0,0,0,0,0,0,,30.048,34.288,0,0,0,0,0,0,0,20,5.6,25.996,25.634,0,0,0
7,36.801,37.001,22.601,0,15/3/2013,393.058,49.654,16.058,43.702,0,07,-1.343,26.437,25.872,28.994,13.686,0,0,0,0,0,0,0,0,0,0,0,0,,29.748,33.788,0,0,0,0,0,0,0,20,6,25.523,25.94,0,0,0
8,15.3,39.301,22.401,0,15/3/2013,463.557,50.394,16.28,43.815,0,08,4.028,32.21,22.968,28.836,19.1,0,0,0,0,0,0,0,0,0,0,0,0,,29.838,33.927,0,0,0,0,0,0,0,20,6,25.3,25.551,0,0,48.476
9,26.301,35.301,22.401,0,15/3/2013,515.296,49.654,16.132,43.667,0,09,3.906,29.986,22.044,27.681,22.628,23.298,0,24.555,0,0,0,0,0,8.416,0,0,0,,29.797,34.338,0,0,0,0,0,0,0,20,6,25.217,25.551,0,0,46.982
10,14.8,35.001,22.601,0,15/3/2013,535.367,49.136,16.206,43.652,0,10,8.301,29.312,24.552,28.994,23.407,24.227,0,14.602,0,0,0,0,0,10.349,30.543,0,0,,29.978,33.728,0,0,0,0,0,0,0,20,6,25.551,25.411,0,0,39.444
11,27.801,37.301,22.601,22.497,15/3/2013,549.539,49.284,16.206,43.47,0,11,8.179,29.986,20.196,27.891,20.782,21.684,0,19.989,0,0,0,0,0,10.064,30.572,0,0,,32.788,32.597,0,0,0,0,0,0,0,20,6,25.328,25.996,0,0,48.199
12,43.001,37.001,22.601,0,15/3/2013,538.545,49.284,16.206,43.305,0,12,-9.4,32.367,20.064,28.679,24.132,24.432,0,15.655,0,0,0,1.575,0,9.881,28.893,0,0,,31.898,33.157,0,0,0,0,0,0,0,20,6,25.3,26.079,0,0,48.199
13,34.401,34.101,21.901,0,15/3/2013,513.171,50.32,16.428,42.606,0,13,5.982,31.042,23.1,28.574,14.67,15.327,0,16.106,0,0,0,2.527,0,9.961,29.188,0,0,,31.528,32.998,0,0,0,0,0,0,0,20,6,25.885,25.69,0,0,48.199
14,26.701,32.001,21.001,0,15/3/2013,539.153,49.136,16.206,41.224,0,14,2.808,30.66,22.044,27.838,22.354,22.819,0,25.089,0,0,0,0,0,9.749,28.834,0,0,,30.298,33.218,0,0,0,0,0,0,0,20,6,25.773,25.996,0,0,48.199
15,33.201,34.601,19.501,0,15/3/2013,538.003,49.136,16.206,36.717,0,15,-8.911,27.134,13.86,27.576,23.243,23.954,0,24.624,0,0,0,0,0,9.807,29.748,0,0,,30.248,32.818,0,0,0,0,0,0,0,20,6,25.69,25.411,0,0,49.448
16,28.001,30.101,21.801,0,15/3/2013,516.318,48.914,16.206,42.54,0,16,0,30.391,23.496,28.101,20.96,21.725,0,24.501,0,0,0,0,0,8.445,18.259,0,0,,30.508,33.338,0,0,0,0,0,0,0,20,6,25.718,25.745,0,0,40.887
17,35.401,34.501,22.501,0,15/3/2013,476.699,50.764,16.206,43.586,0,17,-6.714,30.952,22.836,28.469,10.952,11.922,0,14.643,0,0,0,0,0,11.485,0,0,0,,30.468,32.838,0,0,0,0,0,0,0,20,6,25.857,25.718,0,0,39.255
18,27.701,38.401,22.501,0,15/3/2013,478.568,51.504,16.724,43.631,0,18,3.784,29.559,24.684,26.525,15.983,17.323,0,0,0,0,0,0,0,11.573,0,0,0,,30.558,33.128,0,0,0,0,0,0,0,20,6,25.773,25.606,0,0,48.503
19,30.401,39.401,22.401,44.214,15/3/2013,563.24,50.394,16.65,43.595,0,19,6.47,31.446,19.008,28.416,16.926,17.883,0,21.452,0,0,0,0,0,11.411,32.222,0,0,,30.418,33.868,0,0,0,0,0,0,0,20,6,25.801,25.662,0,0,43.311
20,21.801,39.501,22.601,16.96,15/3/2013,572.143,50.838,16.65,43.297,0,20,-4.517,29.896,23.76,29.152,10.869,11.922,0,24.979,0,0,0,0,0,11.433,32.222,0,0,,30.397,33.468,0,0,0,0,0,0,0,20,6,25.745,25.495,0,0,48.09
21,32.501,38.501,21.801,0,15/3/2013,512.19,50.542,16.428,43.688,0,21,-2.808,31.514,24.288,28.154,20.317,21.096,0,24.843,0,0,0,0,0,6.497,0,0,0,,30.317,33.788,0,0,0,0,0,0,0,20,6,25.912,25.801,0,0,42.106
22,22.201,37.301,22.501,0,15/3/2013,452.219,44.992,14.578,43.763,0,22,0,31.199,19.272,28.364,8.258,9.215,0,15.983,0,0,0,0,0,0,0,0,0,,30.668,33.977,0,0,0,0,0,0,0,20,6,25.885,25.801,0,0,27.009
23,20.601,37.101,22.501,0,15/3/2013,415.841,50.246,0,43.619,0,23,4.761,30.301,20.856,20.748,13.836,14.848,0,15.04,0,0,0,0,0,0,0,0,0,,30.368,33.017,0,0,0,0,0,0,0,20,6,25.968,25.411,0,0,0
0,32.101,39.401,22.701,0,16/3/2013,383.636,0,0,43.598,0,00,-11.719,31,24.4,30.1,20.96,21.739,0,0,0,0,0,0,0,0,0,0,0,,30.568,34.328,0,0,0,0,0,0,0,20.5,6.15,25.885,25.578,0,-11.115,0
1,15.5,39.301,22.501,0,16/3/2013,366.651,0,0,43.743,0,01,6.836,31,25.8,29.33,15.163,16.325,0,0,0,0,0,0,0,0,0,0,0,,30.198,33.757,0,0,0,0,0,0,0,20,6.15,25.94,25.077,0,-24.702,0
2,23.901,36.801,22.601,0,16/3/2013,354.54,0,0,43.677,0,02,0,31.4,25.8,27.3,13.481,14.657,0,0,0,0,0,0,0,0,0,0,0,,30.368,33.447,0,0,0,0,0,0,0,19.8,6.15,25.968,25.356,0,-15.107,0
3,21.901,39.101,22.101,0,16/3/2013,352.69,0,0,41.622,0,03,-2.319,30.2,15,29.5,15.176,15.846,0,0,0,0,0,0,0,0,0,0,0,,30.187,33.587,0,0,0,0,0,0,0,19.8,6.3,25.968,25.773,0,-17.304,0
4,16.201,39.201,22.501,0,16/3/2013,348.443,0,0,43.685,0,04,3.784,31.3,15,29.95,9.694,10.952,0,0,0,0,0,0,0,0,0,0,0,,30.278,33.757,0,0,0,0,0,0,0,19.8,6.3,25.996,25.495,0,-24.519,0
5,22.601,37.201,22.301,0,16/3/2013,385.282,0,0,43.796,0,05,-5.86,31,23.5,29.9,22.86,23.516,0,0,0,0,0,0,0,0,0,0,0,,30.368,33.358,0,0,0,0,0,0,0,19.7,6.2,26.052,25.133,0,-18.513,0
6,24.001,37.101,22.601,1.88,16/3/2013,376.029,0,0,43.783,0,06,-4.639,32,24.5,29.19,9.557,10.459,0,16.516,0,0,0,0,0,0,0,0,0,,30.078,33.088,0,0,0,0,0,0,0,19.5,6.07,25.94,25.634,0,-16.205,0
7,22.901,33.401,22.201,0,16/3/2013,383.087,16.058,0,43.794,0,07,-9.4,30,6.6,28.9,24.063,24.774,0,0,0,0,0,0,0,0,0,0,0,,29.927,33.537,0,0,0,0,0,0,0,19.5,6.15,25.912,25.634,0,-13.404,1.966
8,23.401,37.401,21.201,0,16/3/2013,412.751,51.06,16.798,43.746,0,08,13.062,32.8,5,28.6,6.863,7.615,0,0,0,0,0,0,0,0,0,0,0,,30.538,33.788,0,0,0,0,0,0,0,19.6,5.94,25.745,25.718,0,-21.003,35.798
9,24.201,34.501,22.601,0,16/3/2013,450.216,50.764,16.724,43.726,0,09,-3.662,32.4,0,24.4,20.016,20.714,0,0,0,0,0,0,0,0,0,0,0,,30.458,33.658,0,0,0,0,0,0,0,20,5.62,25.718,25.356,0,-12.818,38.967
10,30.601,33.001,22.301,0,16/3/2013,468.293,50.616,16.65,43.334,0,10,0,31.8,8.5,24.77,20.426,21.26,0,15.108,0,0,0,0,0,11.236,0,0,0,,30.438,33.398,0,0,0,0,0,0,0,19.8,5.36,25.662,25.829,0,-6.116,37.001
11,12.5,36.101,21.601,0,16/3/2013,485.98,51.208,16.872,43.684,0,11,11.231,31,5.2,26.19,19.51,20.659,0,25.007,0,0,0,0,0,11.617,0,0,0,,30.888,32.958,0,0,0,0,0,0,0,20,5.36,25.718,25.439,0,-23.603,37.096
12,22.301,30.801,21.501,0,16/3/2013,468.677,50.838,16.724,43.388,0,12,5.493,31.3,2.8,23.39,18.868,19.797,0,23.694,0,0,0,0,0,11.148,0,0,0,,30.898,33.367,0,0,0,0,0,0,0,20.8,5.36,25.467,25.94,0,-11.701,40.559
13,39.101,29.401,19.001,0,16/3/2013,456.984,51.282,17.02,42.611,0,13,-19.41,32.8,6.5,20.76,11.539,12.633,0,24.884,0,0,0,0,0,0,0,0,0,,30.588,33.428,0,0,0,0,0,0,0,20.6,5.28,25.718,25.606,0,3.388,43.833
14,7.5,24.401,17.401,0,16/3/2013,453.535,51.282,16.946,40.765,0,14,8.667,31.3,4.2,21.71,18.499,19.387,0,25.143,0,0,0,0,0,0,0,0,0,,30.568,33.338,0,0,0,0,0,0,0,20,5.36,25.662,26.107,0,-20.014,34.286
15,11.5,31.501,22.501,0,16/3/2013,431.02,51.208,16.872,37.027,0,15,10.62,32.04,1,18.6,13.385,14.465,0,15.463,0,0,0,0,0,0,0,0,0,,30.308,31.918,0,0,0,0,0,0,0,20.1,5.36,25.551,25.523,0,-22.614,37.704
16,18.801,33.301,21.501,0,16/3/2013,416.962,51.06,16.28,35.513,0,16,9.644,31.1,4.3,24.71,11.307,12.401,0,15.327,0,0,0,0,0,0,0,0,0,,30.818,32.908,0,0,0,0,0,0,0,20.3,5.36,25.662,25.217,0,-18.806,29.536
17,13.1,36.101,22.401,0,16/3/2013,414.931,51.06,16.798,35.753,0,17,10.62,29,4.5,24.12,17.405,18.553,0,16.571,0,0,0,0,0,0,0,0,0,,30.668,32.637,0,0,0,0,0,0,0,20.1,5.44,25.634,25.634,0,-21.918,0
18,25.201,29.701,21.401,12.245,16/3/2013,445.78,44.03,13.986,39.124,0,18,8.057,31.5,3.5,22.72,7.041,8.108,0,14.616,0,0,0,0,0,11.895,33.194,0,0,,30.638,32.857,0,0,0,0,0,0,0,19.7,5.51,25.578,25.439,0,-3.113,39.269
19,27.501,36.601,22.701,47.139,16/3/2013,562.85,50.246,16.428,41.786,0,19,4.517,33,7.3,29.2,24.036,24.583,0,14.493,0,0,0,0,0,11.258,31.574,0,0,,30.648,32.228,0,0,0,0,0,0,0,19.4,5.59,25.634,25.829,0,-9.906,48.678
20,20.501,35.701,21.701,34.071,16/3/2013,544.788,50.098,16.428,43.367,0,20,10.865,30.8,22.9,34.63,9.475,10.35,0,14.93,0,0,0,0,0,11.411,31.869,0,0,,30.678,32.767,0,0,0,0,0,0,0,20.4,5.76,25.773,25.606,0,-18.915,48.524
21,14,32.801,21.301,0.83,16/3/2013,508.397,50.69,16.798,36.609,0,21,8.545,30.9,15.7,32.4,8.996,9.967,0,15.122,0,0,0,0,0,11.499,32.281,0,0,,30.698,32.448,0,0,0,0,0,0,0,20,5.84,25.773,25.662,0,-21.113,48.524
22,24.501,38.101,22.601,0,16/3/2013,443.461,44.918,14.652,43.751,0,22,7.691,32.7,21.6,29.4,7.684,8.641,0,15.737,0,0,0,0,0,0,0,0,0,,30.698,33.348,0,0,0,0,0,0,0,20,5.84,25.773,25.439,0,-18.604,36.166
23,19.101,38.501,20.401,0,16/3/2013,415.816,51.134,0,43.027,0,23,4.028,31.1,21.4,29.6,9.926,10.883,0,14.493,0,0,0,0,0,0,0,0,0,,30.668,32.698,0,0,0,0,0,0,0,19.8,5.92,25.745,25.495,0,-19.813,0
0,30.001,36.501,22.401,0,17/3/2013,381.226,51.282,0,43.643,0,00,0,30.391,21.78,36.4,7.274,0,0,0,0,0,0,0,0,0,0,0,0,,30.478,33.988,0,0,0,0,0,0,0,19.6,5.84,25.745,25.634,0,-12.506,0
1,38.101,37.101,22.601,0,17/3/2013,362.363,16.798,0,43.797,0,01,-13.062,31.918,29.04,33.37,9.133,0,0,0,0,0,0,0,0,0,0,0,0,,30.848,33.367,0,0,0,0,0,0,0,19.5,5.91,25.662,25.551,0,-6.207,0
2,31.301,36.501,22.601,0,17/3/2013,347.582,0,0,43.552,0,02,-5.737,30.391,24.816,35.7,17.938,0,0,0,0,0,0,0,0,0,0,0,0,,30.308,33.197,0,0,0,0,0,0,0,19.8,5.94,25.912,25.523,0,-13.514,0
3,35.601,36.101,22.101,0,17/3/2013,346.072,0,0,43.753,0,03,-11.963,30.84,4.488,30.8,18.184,19.264,0,0,0,0,0,0,0,0,0,0,0,,30.868,33.128,0,0,0,0,0,0,0,19.8,6,25.495,25.495,0,-10.401,0
4,31.101,36.501,22.601,0,17/3/2013,344.736,0,0,43.529,0,04,-11.841,30.256,12.54,29.3,11.881,12.811,0,0,0,0,0,0,0,0,0,0,0,,30.928,33.378,0,0,0,0,0,0,0,20.2,6,25.606,25.356,0,-11.115,0
5,34.701,39.001,22.601,0,17/3/2013,329.696,0,0,41.715,0,05,-14.771,15.566,10.956,25.07,8.039,8.764,0,14.534,0,0,0,0,0,0,0,0,0,,30.617,33.768,0,0,0,0,0,0,0,20.2,6,25.634,25.801,0,-8.808,0
